INSTNM,HIGHDEG,CONTROL,ADM_RATE,UGDS
Clark College,2,1,NULL,9907
Clover Park Technical College,2,1,NULL,1633
Columbia Basin College,3,1,NULL,5146
Cornish College of the Arts,4,2,0.5917,775
Divers Institute of Technology,1,3,NULL,234
Eastern Washington University,4,1,0.7967,11672
Edmonds College,2,1,NULL,4589
Everett Community College,2,1,NULL,4612
Paroba College of Cosmetology,1,3,NULL,109
The Evergreen State College,4,1,0.9709,4017
Pierce College District,2,1,NULL,4407
Glen Dow Academy of Hair Design,1,3,NULL,153
Gonzaga University,4,2,0.6651,4830
Grays Harbor College,2,1,NULL,1061
Green River College,2,1,NULL,5191
Toni & Guy Hairdressing Academy-Shoreline,1,3,NULL,65
Heritage University,4,2,NULL,842
Highline College,2,1,NULL,3107
Interface College-Spokane,2,3,0.5909,49
International Air and Hospitality Academy,1,3,NULL,266
ITT Technical Institute-Seattle,3,3,0.9293,444
ITT Technical Institute-Spokane Valley,3,3,0.9538,297
Bastyr University,4,2,NULL,216
Highlights Beauty Schools,1,3,NULL,230
Bates Technical College,2,1,NULL,1091
Lake Washington Institute of Technology,3,1,NULL,2227
Lower Columbia College,2,1,NULL,1405
Trinity Lutheran College,4,2,0.9574,192
BJ's Beauty & Barber College,1,3,NULL,24
BJ's Beauty & Barber College,1,3,NULL,121
Northwest Hair Academy,1,3,NULL,160
North Seattle College,2,1,NULL,2752
Northwest University,4,2,0.972,1354
Olympic College,3,1,NULL,4900
Perry Technical Institute,1,2,NULL,774
Pacific Lutheran University,4,2,0.7676,3062
Peninsula College,3,1,NULL,1378
University of Puget Sound,4,2,0.8522,2542
Renton Technical College,2,1,NULL,1281
Saint Martin's University,4,2,0.876,1299
South Seattle College,3,1,NULL,2002
Seattle Central College,3,1,NULL,3116
Everest College-Seattle,1,3,NULL,174
Seattle Pacific University,4,2,0.7214,3354
Seattle University,4,2,0.7323,4595
Shoreline Community College,2,1,NULL,2927
Skagit Valley College,2,1,NULL,2768
South Puget Sound Community College,2,1,NULL,3284
Spokane Community College,2,1,NULL,4858
Spokane Falls Community College,2,1,NULL,4565
Stylemaster College of Hair Design,1,3,NULL,102
Tacoma Community College,2,1,NULL,5262
Walla Walla Community College,2,1,NULL,2715
Walla Walla University,4,2,0.9286,1646
Washington State University,4,1,0.8208,22825
University of Washington-Seattle Campus,4,1,0.5523,28754
Wenatchee Valley College,2,1,NULL,2700
Everest College-Vancouver,2,3,NULL,324
Western Washington University,4,1,0.8371,13925
Whatcom Community College,2,1,NULL,2971
Whitman College,3,2,0.5696,1525
Whitworth University,4,2,0.6452,2337
Yakima Valley College,2,1,NULL,2587
Alderson Broaddus University,4,2,0.4321,1032
Appalachian Beauty School,1,3,NULL,19
Appalachian Bible College,4,2,0.9091,204
B M Spurr School of Practical Nursing,1,2,0.4091,36
Ben Franklin Career Center,1,1,NULL,477
Bethany College,4,2,0.4948,690
Bluefield State College,3,1,0.4267,1708
Cabell County Career Technology Center,1,1,NULL,130
Charleston School of Beauty Culture,1,3,NULL,121
University of Charleston,4,2,0.6905,1373
Clarksburg Beauty Academy and School of Massage Therapy,1,3,NULL,70
Concord University,4,1,0.457,2474
Davis & Elkins College,3,2,0.5734,866
Fairmont State University,4,1,0.6649,3856
Glenville State College,3,1,0.7446,1413
HRDE-Stanley Technical Institute-Clarksburg,1,2,NULL,0
Huntington Junior College,2,3,NULL,682
James Rumsey Technical Institute,1,1,NULL,129
Ralph R Willis Career and Technical Center,1,1,NULL,27
Marshall University,4,1,0.7868,9098
Mercer County Technical Education Center,1,1,NULL,219
Meredith Manor International Equestrian Center,1,3,NULL,121
Monongalia County Technical Education Center,1,1,0.8485,84
Morgantown Beauty College Inc,1,3,NULL,68
Mountain State College,2,3,NULL,153
Everest Institute-Cross Lanes,2,3,NULL,232
Opportunities Industrialization Center,1,2,NULL,96
Ohio Valley University,4,2,0.3639,394
West Virginia University at Parkersburg,3,1,NULL,3043
Potomac State College of West Virginia University,3,1,NULL,1378
Academy of Careers and Technology,1,1,NULL,124
Salem University,4,3,NULL,441
Shepherd University,4,1,0.8102,3695
Southern West Virginia Community and Technical College,2,1,NULL,1829
Fred W Eberle Technical Center,1,1,NULL,120
West Virginia School of Osteopathic Medicine,4,1,NULL,NULL
West Virginia State University,4,1,0.4478,2195
West Virginia University Hospital Departments of Rad Tech and Nutrition,1,2,0.1327,42
West Liberty University,4,1,0.7122,2412
West Virginia University Institute of Technology,3,1,0.5131,1133
West Virginia Wesleyan College,4,2,0.7696,1356
West Virginia Business College-Wheeling,2,3,NULL,147
West Virginia Junior College-Charleston,2,3,NULL,213
West Virginia Junior College-Morgantown,2,3,NULL,291
International Beauty School 4,1,3,NULL,70
West Virginia Northern Community College,2,1,NULL,1776
West Virginia University,4,1,0.851,22130
Wheeling University,4,2,0.6892,1139
Wood County School of Practical Nursing,1,1,1,35
Advanced Institute of Hair Design-Glendale,1,3,NULL,121
VICI Beauty School,1,3,NULL,136
Alverno College,4,2,0.7887,1833
Madison Area Technical College,4,1,NULL,12863
Bellin College,4,2,0.5556,285
Beloit College,3,2,0.6769,1244
Blackhawk Technical College,2,1,NULL,2637
Cardinal Stritch University,4,2,0.8423,2680
Carroll University,4,2,0.8114,3024
Carthage College,4,2,0.7018,2874
Columbia College of Nursing,3,2,NULL,157
Concordia University-Wisconsin,4,2,0.6992,4322
Edgewood College,4,2,0.7656,1914
Fox Valley Technical College,2,1,NULL,7027
Gateway Technical College,2,1,NULL,7295
Gill-Tech Academy of Hair Design,1,3,NULL,113
The Professional Hair Design Academy,1,3,NULL,77
ITT Technical Institute-Greenfield,3,3,0.945,448
Lakeland University,4,2,0.6621,2449
Lakeshore Technical College,2,1,NULL,2255
Lawrence University,3,2,0.7269,1517
Maranatha Baptist University,4,2,0.7146,780
Marian University,4,2,0.7561,1676
Marquette University,4,2,0.5745,8190
Empire Beauty School-Madison,1,3,NULL,89
Medical College of Wisconsin,4,2,NULL,NULL
Mid-State Technical College,2,1,NULL,2619
Milwaukee Area Technical College,2,1,NULL,16170
Milwaukee Institute of Art & Design,3,2,0.6119,666
Milwaukee School of Engineering,4,2,0.6839,2452
Moraine Park Technical College,2,1,NULL,3320
Mount Mary University,4,2,0.5397,811
Nashotah House,4,2,NULL,NULL
Nicolet Area Technical College,2,1,NULL,1123
Northcentral Technical College,2,1,NULL,3632
Northeast Wisconsin Technical College,2,1,NULL,6675
Northland International University,4,2,NULL,254
Northland College,3,2,0.5907,546
Ripon College,3,2,0.7515,883
Sacred Heart Seminary and School of Theology,4,2,NULL,NULL
Saint Norbert College,4,2,0.8194,2128
Holy Family College,4,2,0.6,299
State College of Beauty Culture Inc,1,3,NULL,55
Southwest Wisconsin Technical College,2,1,NULL,1368
Bryant & Stratton College-Milwaukee,3,3,NULL,1051
University of Wisconsin Colleges,2,1,0.9899,11827
Viterbo University,4,2,0.706,2052
Chippewa Valley Technical College,2,1,NULL,4687
Waukesha County Technical College,2,1,NULL,5718
Western Technical College,2,1,NULL,4327
University of Wisconsin-Whitewater,4,1,0.8468,10438
Northwood Technical College,2,1,NULL,2956
Wisconsin School of Professional Psychology,4,2,NULL,NULL
Paul Mitchell the School-Green Bay,1,3,NULL,156
University of Wisconsin-Eau Claire,4,1,0.7646,10218
University of Wisconsin-Green Bay,4,1,0.8476,5765
University of Wisconsin-La Crosse,4,1,0.72,9335
Wisconsin Lutheran College,4,2,0.6356,1058
University of Wisconsin-Oshkosh,4,1,0.8134,10633
University of Wisconsin-Parkside,4,1,0.7547,4354
Herzing University-Madison,4,3,0.8071,2435
University of Wisconsin-Stout,4,1,0.8927,8094
University of Wisconsin-Superior,4,1,0.8927,2415
University of Wisconsin-Madison,4,1,0.6792,29504
University of Wisconsin-Milwaukee,4,1,0.8608,21747
University of Wisconsin-Platteville,4,1,0.9647,7740
University of Wisconsin-River Falls,4,1,0.8663,5506
University of Wisconsin-Stevens Point,4,1,0.8285,9150
Casper College,2,1,NULL,2771
Central Wyoming College,2,1,NULL,1127
Eastern Wyoming College,2,1,NULL,771
Laramie County Community College,2,1,NULL,3516
Northwest College,2,1,NULL,1624
Northern Wyoming Community College District,2,1,NULL,2108
Western Wyoming Community College,2,1,NULL,2792
Cheeks Beauty Academy,1,3,NULL,46
WyoTech,2,3,NULL,1462
University of Wyoming,4,1,0.9569,9969
American Samoa Community College,3,1,NULL,1487
Guam Community College,2,1,NULL,2162
University of Guam,4,1,NULL,3488
Northern Marianas College,3,1,NULL,1063
Institute of Beauty Careers,1,3,NULL,156
Educational Technical College-Recinto de Bayamon,1,3,NULL,225
American University of Puerto Rico,4,2,NULL,850
American University of Puerto Rico,4,2,NULL,998
American Educational College,1,3,NULL,560
Antilles School of Technical Careers,1,3,NULL,548
Universidad Adventista de las Antillas,4,2,0.8694,1261
Atlantic University College,4,2,NULL,1365
Universidad Central de Bayamon,4,2,0.7368,1654
Columbia Central University-Caguas,4,3,NULL,1680
Albizu University-San Juan,4,2,NULL,88
Caribbean University-Bayamon,4,2,NULL,1572
Caribbean University-Carolina,4,2,NULL,703
Pontifical Catholic University of Puerto Rico-Arecibo,4,2,0.2466,594
Pontifical Catholic University of Puerto Rico-Ponce,4,2,0.6496,5926
CEM College-San Juan,3,2,NULL,987
Universidad Teologica del Caribe,3,2,NULL,199
Colegio Universitario de San Juan,3,1,0.9762,1387
Universidad Ana G. Mendez-Cupey Campus,4,2,NULL,11503
Conservatory of Music of Puerto Rico,4,1,0.6742,424
Center for Advanced Studies On Puerto Rico and the Caribbean,4,2,NULL,NULL
EDP University of Puerto Rico Inc-San Sebastian,3,2,NULL,1195
Emma's Beauty Academy-Mayaguez,1,3,NULL,397
Escuela de Artes Plasticas y Diseno de Puerto Rico,3,1,0.7154,529
Instituto Tecnologico de Puerto Rico-Recinto de Manati,2,1,0.8602,755
Huertas College,2,3,NULL,1255
Humacao Community College,3,2,NULL,705
ICPR Junior College-Arecibo,2,3,NULL,542
ICPR Junior College-Mayaguez,2,3,NULL,596
Instituto de Educacion Tecnica Ocupacional La Reine-Manati,1,3,NULL,335
Richport Technical College,1,3,NULL,266
Instituto de Banca y Comercio Inc,2,3,NULL,16339
Instituto Tecnologico de Puerto Rico-Recinto de Guayama,2,1,NULL,861
Instituto Tecnologico de Puerto Rico-Recinto de Ponce,2,1,0.9241,644
Instituto Tecnologico de Puerto Rico-Recinto de San Juan,2,1,0.806,650
Inter American University of Puerto Rico-San German,4,2,0.6976,4308
Inter American University of Puerto Rico-Aguadilla,4,2,0.8642,4203
Inter American University of Puerto Rico-Arecibo,4,2,0.47,4275
Inter American University of Puerto Rico-Barranquitas,4,2,0.4761,2005
Inter American University of Puerto Rico-Metro,4,2,0.3711,6844
Inter American University of Puerto Rico-Ponce,4,2,0.5307,5353
Inter American University of Puerto Rico-Fajardo,4,2,0.7632,2159
Inter American University of Puerto Rico-Guayama,4,2,0.7286,2054
Inter American University of Puerto Rico-Bayamon,4,2,0.4439,4681
Inter American University of Puerto Rico-School of Law,4,2,NULL,NULL
International Technical College,1,3,NULL,102
Liceo de Arte y Tecnologia,1,3,NULL,1316
MBTI Business Training Institute,1,3,NULL,4431
Modern Hairstyling Institute-Bayamon,1,3,1,253
Modern Hairstyling Institute-Arecibo,1,3,1,76
NUC University,4,3,0.9022,4993
National University College-Arecibo,3,3,0.7589,1646
Ponce Paramedical College Inc,2,3,NULL,2882
Ponce Health Sciences University,4,2,NULL,NULL
University of Puerto Rico-Aguadilla,3,1,0.9234,2886
University of Puerto Rico-Arecibo,3,1,0.5302,3654
University of Puerto Rico-Bayamon,3,1,0.2547,4847
University of Puerto Rico-Carolina,3,1,0.8065,3880
University of Puerto Rico-Cayey,3,1,0.8342,3779
University of Puerto Rico-Humacao,3,1,0.4487,3383
University of Puerto Rico-Utuado,3,1,0.4908,1504
University of Puerto Rico-Mayaguez,4,1,0.725,10697
University of Puerto Rico-Medical Sciences,4,1,NULL,489
University of Puerto Rico at Ponce,3,1,0.6398,3120
University of Puerto Rico-Rio Piedras,4,1,0.5248,11834
Universidad Ana G. Mendez-Carolina Campus,4,2,NULL,12287
Ryder Memorial School for Practical Nursing,1,2,NULL,14
Rogies School of Beauty Culture,1,3,NULL,33
Universidad del Sagrado Corazon,4,2,0.3186,5097
Seminario Evangelico de Puerto Rico,4,2,NULL,NULL
Universidad Central Del Caribe,4,2,0.4706,144
Universidad Politecnica de Puerto Rico,4,2,0.8889,3840
Pontifical Catholic University of Puerto Rico-Mayaguez,4,2,0.3056,1369
Universidad Ana G. Mendez-Gurabo Campus,4,2,NULL,14556
College of Micronesia-FSM,2,1,NULL,2446
Palau Community College,2,1,NULL,637
University of the Virgin Islands,4,1,0.9782,2023
Stanford University,4,2,0.0569,6980
Purdue University-Main Campus,4,1,0.6042,30167
Blue Hills Regional Technical School,1,1,0.5,56
Parker University,4,2,NULL,157
EDP University of Puerto Rico Inc-San Juan,4,2,0.9845,1272
ICPR Junior College,2,3,NULL,789
ITT Technical Institute-Sylmar,3,3,0.9406,557
ITT Technical Institute-Westminster,3,3,0.9597,218
Widener University-Delaware Law School,4,2,NULL,105
City College-Fort Lauderdale,3,2,NULL,633
Meridian College,2,3,NULL,163
Georgia State University-Perimeter College,2,1,0.5118,18982
Georgia Piedmont Technical College,2,1,NULL,4047
The Beauty Institute Schwarzkopf Professional-Coeur D'Alene,1,3,NULL,112
Cortiva Institute-Chicago,1,3,NULL,472
ETI School of Skilled Trades,1,3,NULL,309
Lincoln College of Technology-Florence,2,3,NULL,97
Trend Setters' Academy of Beauty Culture-Elizabethtown,1,3,NULL,48
Traxlers School of Hair,1,3,NULL,31
Jones Hair Design College,1,3,NULL,112
Vatterott College-Berkeley,3,3,NULL,1344
Metro Business College-Rolla,2,3,NULL,71
Metro Business College-Jefferson City,2,3,NULL,142
Warren County Community College,2,1,NULL,1444
St. John's College,4,2,0.8244,339
Yeshiva and Kollel Harbotzas Torah,3,2,NULL,25
Bais Medrash Elyon,4,2,1,27
Antioch University-Los Angeles,4,2,NULL,137
Antioch University-Santa Barbara,4,2,NULL,144
Antioch University-New England,4,2,NULL,NULL
Antioch University-Seattle,4,2,0.7857,230
Antioch University,4,2,NULL,116
Mid-America Christian University,4,2,NULL,2347
Miller-Motte College-Platt College-Tulsa,2,3,NULL,360
Ponca City Beauty College,1,3,NULL,31
Francis Tuttle Technology Center,1,1,NULL,921
Career Point College,2,3,NULL,236
Central Technology Center,1,1,NULL,279
Carrington College-Portland,2,3,1,242
Career Technology Center of Lackawanna County,1,1,NULL,76
Brightwood College-Nashville,2,3,NULL,315
Brightwood College-El Paso,2,3,NULL,671
Houston Graduate School of Theology,4,2,NULL,NULL
Palo Alto College,2,1,NULL,6637
Sebring Career Schools-Huntsville,1,3,NULL,31
UCAS University of Cosmetology Arts & Sciences-San Antonio 410,1,3,NULL,56
Central Texas Beauty College-Round Rock,1,3,NULL,80
Empire Beauty School-Manitowoc,1,3,NULL,72
Unification Theological Seminary,4,2,NULL,18
Athens Technical College,2,1,NULL,4279
GateWay Community College-Central City,1,1,NULL,795
Carrington College-San Leandro Campus,2,3,1,521
Headmasters School of Hair Design,1,3,NULL,41
The Salon Professional Academy-Nampa,1,3,NULL,117
Beckfield College-Florence,3,3,NULL,807
Dorsey College-Wayne,1,3,NULL,193
Ecumenical Theological Seminary,4,2,NULL,16
Ross Medical Education Center-Saginaw,1,3,NULL,208
Sussex County Community College,2,1,NULL,2838
Landmark College,2,2,0.8647,491
National American University-Independence,3,3,NULL,562
Yeshiva Gedolah of Greater Detroit,4,2,1,58
Austin Graduate School of Theology,4,2,NULL,28
Collin County Community College District,2,1,NULL,24687
Owensboro Community and Technical College,2,1,NULL,3296
Heads West Kentucky Beauty College,1,3,NULL,62
Jenny Lea Academy of Cosmetology,1,3,NULL,28
Empire Beauty School-Hurstborne,1,3,NULL,118
Southeast School of Cosmetology,1,3,NULL,6
Cloyd's Beauty School 3 Inc,1,3,NULL,44
Moore Norman Technology Center,1,1,0.6504,750
Fayette County Career & Technical Institute Practical Nursing Program,1,1,NULL,108
Franklin County Career and Technology Center,1,1,NULL,60
Paul Mitchell the School-Knoxville,1,3,NULL,207
Ogle School Hair Skin Nails-Hurst,1,3,NULL,161
Coastal Pines Technical College,2,1,NULL,1000
FIDM-Fashion Institute of Design & Merchandising-San Diego,2,3,0.6059,169
National American University-Albuquerque,3,3,NULL,396
Tennessee College of Applied Technology Nashville,1,1,NULL,749
ECPI University,4,3,0.8114,10241
Ms Roberts Academy of Beauty Culture,1,3,NULL,93
