INSTNM,HIGHDEG,CONTROL,ADM_RATE,UGDS
Erie 2 Chautauqua Cattaraugus BOCES-Practical Nursing Program,1,1,0.2703,144
Empire Beauty School-Brooklyn,1,3,NULL,132
Houston Training School-Gulfgate,1,3,NULL,158
Eastern New Mexico University Ruidoso Branch Community College,2,1,NULL,339
United Education Institute-Ontario,1,3,NULL,634
United Education Institute-Encino,1,3,NULL,657
Beacon College,3,2,0.507,416
Acupuncture and Integrative Medicine College-Berkeley,4,2,NULL,NULL
Estrella Mountain Community College,2,1,NULL,7893
Heartland Community College,2,1,NULL,3405
University of the Potomac-Washington DC Campus,4,3,NULL,39
Rabbi Jacob Joseph School,3,2,0.8667,73
The Salon Professional Academy-Melbourne,1,3,NULL,125
Albert Einstein College of Medicine,4,2,NULL,NULL
Fortis Institute-Scranton,2,3,NULL,281
Milan Institute of Cosmetology,1,3,NULL,43
Everglades University,4,2,0.7493,1757
Seminar L'moros Bais Yaakov,2,2,0.8341,547
Herzing University-Orlando,4,2,0.7576,608
Cortiva Institute,1,3,NULL,70
College of Biblical Studies-Houston,3,2,NULL,460
Inner State Beauty School,1,3,NULL,99
Mid-EastCTC-Adult Education,1,1,NULL,216
Polaris Career Center,1,1,NULL,201
P&A Scholars Beauty School,1,3,NULL,285
ASM Beauty World Academy,1,3,NULL,90
Sharp's Academy of Hairstyling,1,3,NULL,22
The College of Health Care Professions-Northwest,3,3,NULL,1684
School of Professional Horticulture New York Botanical Garden,1,2,NULL,19
Fortis College,2,3,NULL,374
Watkins College of Art Design & Film,4,2,0.5818,150
Alhambra Beauty College,1,3,NULL,129
UEI College-Gardena,1,3,NULL,953
Asian-American International Beauty College,1,3,NULL,501
Copper Mountain Community College,2,1,NULL,1411
Diversified Vocational College,1,3,NULL,580
UEI College-Fresno,1,3,NULL,927
Santiago Canyon College,2,1,NULL,10923
Southern California Institute of Technology,3,3,NULL,607
Soka University of America,4,2,0.4008,406
Summit College,1,3,NULL,1085
Advance Beauty College,1,3,NULL,507
Los Angeles Pacific College,2,3,NULL,81
World Mission University,4,2,NULL,190
Yo San University of Traditional Chinese Medicine,4,2,NULL,NULL
Cannella School of Hair Design-Blue Island,1,3,NULL,37
John Amico School of Hair Design,1,3,NULL,232
Delta College Inc,1,3,NULL,176
Southwest University of Visual Arts-Albuquerque,4,3,NULL,20
Tri-State Cosmetology Institute,1,3,NULL,174
Frontier Community College,2,1,NULL,319
Lincoln Trail College,2,1,NULL,456
Wabash Valley College,2,1,NULL,512
American Institute of Interior Design,1,3,NULL,28
Brookline College-Tempe,2,3,NULL,478
Inter American University of Puerto Rico-School of Optometry,4,2,NULL,NULL
Schiller International University,4,3,NULL,6
Coconino Community College,2,1,NULL,2611
Emma's Beauty Academy-Juana Diaz,1,3,NULL,440
Brillare Beauty Institute,1,2,NULL,114
Columbia Central University-Yauco,3,3,NULL,252
Pima Medical Institute-Denver,2,3,NULL,767
ASA College,3,3,NULL,4349
Ohio State School of Cosmetology-Heath,1,3,NULL,66
Yeshivas Novominsk,0,2,0.9474,157
Southern Careers Institute-Corpus Christi,1,3,NULL,206
Rabbinical College of Ohr Shimon Yisroel,3,2,NULL,221
Carroll Community College,2,1,NULL,2328
University of Phoenix-New Mexico,4,3,NULL,30
Galen College of Nursing-Tampa Bay,2,3,NULL,1613
Galen College of Nursing-San Antonio,2,3,NULL,1756
Sarasota School of Massage Therapy,1,3,NULL,94
Schuyler Steuben Chemung Tioga Allegany BOCES,1,1,NULL,150
Delaware Chenango Madison Otsego BOCES-Practical Nursing Program,1,1,NULL,17
DCI Career Institute,1,3,NULL,40
Central Susquehanna Intermediate Unit LPN Career,1,1,0.6262,117
Myotherapy College of Utah,1,3,NULL,109
City College-Gainesville,3,2,NULL,165
Arizona State University-West,4,1,0.8175,4540
G Skin & Beauty Institute,1,3,NULL,460
Cosmetology Training Center,1,3,NULL,103
Stage One-The Hair School,1,3,NULL,79
Empire Beauty School-Malden,1,3,NULL,79
Xenon International Academy-Omaha,1,3,NULL,177
Capri Institute of Hair Design-Brick,1,3,NULL,103
Capri Institute of Hair Design-Kenilworth,1,3,NULL,107
Capri Institute of Hair Design-Paramus,1,3,NULL,93
Orlo School of Hair Design and Cosmetology,1,3,NULL,61
Eastland-Fairfield Career and Technical Schools,1,1,NULL,106
Empire Beauty School-Cincinnati,1,3,NULL,168
Mahoning County Career and Technical Center,1,1,NULL,93
Pickaway Ross Joint Vocational School District,1,1,NULL,208
Pioneer Career and Technology Center,1,1,NULL,43
Raphael's School of Beauty Culture Inc-Boardman,1,3,NULL,115
Scioto County Career Technical Center,1,1,NULL,104
Trumbull Career & Technical Center,1,1,NULL,179
Pacific Bible College,2,2,NULL,38
Lake Erie College of Osteopathic Medicine,4,2,NULL,7
UCAS University of Cosmetology Arts & Sciences-Harlingen,1,3,NULL,78
Highlights Beauty Schools,1,3,NULL,166
Empire Beauty School-Green Bay,1,3,NULL,58
Warren County Career Center,1,1,NULL,187
Paul Mitchell the School-Wichita,1,3,NULL,168
Pinnacle Institute of Cosmetology,1,3,NULL,55
Southern Careers Institute-Pharr,1,3,NULL,422
Laurel Technical Institute,2,3,0.9231,108
Florida National University-Main Campus,4,3,NULL,3029
Georgia Institute of Cosmetology,1,3,NULL,252
Nouvelle Institute,1,3,NULL,71
Franklin Technology Center Adult Education,1,1,NULL,137
Professional Technical Institution,1,3,NULL,341
Erikson Institute,4,2,NULL,NULL
South Texas College,3,1,NULL,19298
Pike County Joint Vocational School District,1,1,NULL,22
Lorain County Joint Vocational School District,1,1,NULL,80
Roger Williams University School of Law,4,2,NULL,NULL
California State University-Monterey Bay,4,1,0.7528,6615
Ohio Media School-Valley View,1,3,1,210
EINE Inc,1,3,NULL,33
Marian Health Careers Center-Los Angeles Campus,1,3,NULL,210
Cleveland Clinic Health System-School of Diagnostic Imaging,1,2,NULL,43
Academy for Nursing and Health Occupations,2,2,NULL,552
Shawsheen Valley School of Practical Nursing,1,1,NULL,37
Shear Ego International School of Hair Design,1,3,NULL,140
Remington College-Memphis Campus,3,2,NULL,656
Fayette Institute of Technology,1,1,NULL,38
Capella University,4,3,NULL,10495
College of Menominee Nation,3,2,NULL,176
Leech Lake Tribal College,2,1,NULL,135
Spartan College of Aeronautics & Technology,2,3,NULL,415
Stone Academy-Waterbury,1,3,NULL,259
East San Gabriel Valley Regional Occupational Program,2,1,NULL,108
Yukon Beauty College Inc,1,3,NULL,14
United Education Institute-Morrow,1,3,NULL,1013
Toni & Guy Hairdressing Academy-Atlanta,1,3,NULL,72
Mitchells Academy,1,3,NULL,9
Artistic Academy of Hair Design,1,3,NULL,125
Motoring Technical Training Institute,1,3,0.9904,332
Mech-Tech College,2,3,NULL,2608
Baldwin Beauty School-North Austin,1,3,NULL,85
Jean Madeline Aveda Institute,1,3,NULL,298
Pacific College of Health and Science,4,3,NULL,184
Johnson & Wales University-North Miami,4,2,0.8782,1252
Tricoci University of Beauty Culture-Indianapolis,1,3,NULL,264
Trine University-Regional/Non-Traditional Campuses,4,2,0.2414,277
Pennsylvania Highlands Community College,2,1,NULL,1011
Nevada Career Institute,1,3,NULL,388
Phillips Theological Seminary,4,2,NULL,NULL
Empire Beauty School-Hanover,1,3,NULL,58
Industrial Management Training Institute,1,3,NULL,87
Allen School-Jamaica,1,3,NULL,120
Premiere Career College,1,3,NULL,329
The University of Texas MD Anderson Cancer Center,4,1,NULL,351
Paul Mitchell the School-Huntsville,1,3,NULL,150
Estes Institute of Cosmetology Arts and Science,1,3,NULL,53
Baldwin Park Adult & Community Education,1,1,NULL,305
Ventura Adult and Continuing Education,1,1,NULL,97
CT Aero Tech School,1,1,NULL,61
Stratford School for Aviation Maintenance Technicians,1,1,NULL,70
City College-Altamonte Springs,2,2,NULL,188
Empire Beauty School-Dunwoody,1,3,NULL,45
Career Center of Southern Illinois,1,1,NULL,80
Crave Beauty Academy,1,3,NULL,187
Hastings Beauty School,1,3,NULL,11
Kirksville Area Technical Center,1,1,0.6364,35
South Central Career Center,1,1,NULL,58
Saline County Career Center,1,1,0.7692,24
Warrensburg Area Career Center,1,1,1,32
Cass Career Center,1,1,1,24
Applied Technology Services,1,1,0.5333,143
Central College of Cosmetology,1,3,NULL,56
Southeast Missouri Hospital College of Nursing and Health Sciences,3,2,0.5,151
Messenger College,3,2,0.75,46
Union County Vocational Technical School,1,1,NULL,105
Prism Career Institute-Philadelphia,1,3,NULL,64
Clinton Essex Warren Washington BOCES,1,1,0.2788,56
Jefferson Lewis BOCES-Practical Nursing Program,1,1,NULL,32
Veeb Nassau County School of Practical Nursing,1,1,0.6699,190
Cattaraugus Allegany BOCES-Practical Nursing Program,1,1,NULL,57
Orange Ulster BOCES-Practical Nursing Program,1,1,1,73
Wayne Finger Lakes BOCES-Practical Nursing Program,1,1,NULL,208
Broome Delaware Tioga BOCES-Practical Nursing Program,1,1,0.3846,65
Washington Saratoga Warren Hamilton Essex BOCES-Practical Nursing Program,1,1,1,34
Albany BOCES-Adult Practical Nursing Program,1,1,NULL,162
Ulster BOCES-School of Practical Nursing,1,1,0.5294,50
Eastern Suffolk BOCES,1,1,0.8333,249
Rockland County BOCES-Practical Nursing Program,1,1,NULL,59
New York College of Health Professions,4,2,NULL,427
Charles Stuart School of Diamond Setting,1,3,NULL,12
Penta County Joint Vocational School,1,1,NULL,48
Career and Technology Education Centers of Licking County,1,1,NULL,317
Northern Career Institute,1,1,NULL,91
Washington County Career Center-Adult Technical Training,1,1,NULL,201
Ohio Media School-Cincinnati,1,3,1,177
Vantage Career Center,1,1,NULL,74
Indian Capital Technology Center-Muskogee,1,1,NULL,1462
Western Technology Center,1,1,NULL,145
Mid-America Technology Center,1,1,NULL,998
Northeast Technology Center-Pryor,1,1,NULL,188
Eastern Oklahoma County Technology Center,1,1,NULL,78
Wes Watkins Technology Center,1,1,NULL,247
York County School of Technology-Adult & Continuing Education,1,1,NULL,130
Chester County Intermediate Unit,1,1,0.3333,100
Jefferson County Dubois Area Vocational Technical Practical Nursing Program,1,1,0.8824,23
Greater Johnstown Career and Technology Center,1,1,NULL,183
Mifflin County Academy of Science and Technology,1,1,0.675,46
Lenape Technical School Practical Nursing Program,1,1,NULL,143
Venango County Area Vocational Technical School,1,1,0.5301,62
Lancaster County Career and Technology Center,2,1,NULL,333
Lebanon County Area Vocational Technical School,1,1,NULL,191
Indiana County Technology Center,1,1,NULL,84
Northern Tier Career Center,1,1,0.6667,34
Hazleton Area Career Center,0,1,NULL,5
All-State Career School-Pittsburgh,1,3,NULL,272
Quality Technical and Beauty College,1,3,NULL,38
D'Mart Institute,1,3,NULL,541
Automeca Technical College-Aguadilla,1,3,NULL,258
North Central Institute,2,3,NULL,77
Pipo Academy of Hair Design,1,3,NULL,20
Tint School of Makeup and Cosmetology-Dallas,1,3,NULL,168
United Technical Center,1,1,0.75,29
Charles H McCann Technical School,1,1,NULL,44
Central California School of Continuing Education,1,3,NULL,188
Mercy Hospital School of Practical Nursing-Plantation General Hospital,1,3,0.6667,73
Marion Technical College,1,1,NULL,466
Rivertown School of Beauty Barber Skin Care and Nails,1,3,NULL,159
Atlanta Institute of Music and Media,2,3,NULL,237
Illinois Media School,1,3,1,99
New Dimensions School of Hair Design,1,3,NULL,23
Forbes Road Career and Technology Center,1,1,NULL,7
Jna Institute of Culinary Arts,2,3,NULL,29
Putnam Career and Technical Center,1,1,NULL,83
Crawford County Career and Technical Center Practical Nursing Program,1,1,NULL,37
Texas College of Cosmetology-San Angelo,1,3,NULL,67
Automeca Technical College-Bayamon,1,3,NULL,508
Automeca Technical College-Caguas,1,3,NULL,152
Automeca Technical College-Ponce,1,3,NULL,279
Centura College-Chesapeake,3,3,NULL,144
University of Phoenix-Hawaii,4,3,NULL,188
Prism Career Institute-Cherry Hill,1,3,NULL,266
Southwest College of Naturopathic Medicine & Health Sciences,4,2,NULL,NULL
Escuela de Peritos Electricistas de Isabela Inc,1,3,NULL,77
Yeshiva D'monsey Rabbinical College,3,2,0.6316,80
Lincoln Technical Institute-Mahwah,1,3,NULL,847
Career Technical Institute,2,3,NULL,371
Northwest Vista College,2,1,NULL,13846
Oconee Fall Line Technical College,2,1,NULL,1457
York County Community College,2,1,NULL,1025
Northeast Technology Center-Afton,1,1,NULL,147
Western Suffolk BOCES,1,1,NULL,334
Arkansas State University-Mountain Home,2,1,NULL,939
Columbia Gorge Community College,2,1,NULL,638
Arizona State University-Polytechnic,4,1,0.8371,4606
Colleen O'Haras Beauty Academy,1,3,NULL,14
Bakke Graduate University,4,2,NULL,NULL
Tillamook Bay Community College,2,1,NULL,249
Manhattan School of Computer Technology,1,2,NULL,619
Ross College-Hopkinsville,2,3,NULL,74
Paul Mitchell the School-St. George,1,3,NULL,81
Cadillac Institute of Cosmetology,1,3,NULL,10
Arizona College of Nursing-Tempe,2,3,NULL,479
Vanguard-Sentinel Adult Career and Technology Center,1,1,NULL,26
House of Heavilin Beauty College-Raymore,1,3,NULL,28
Living Arts College,3,3,1,233
New York Conservatory for Dramatic Arts,2,3,0.9226,313
Eastern International College-Jersey City,3,3,NULL,336
Academia Serrant Inc,1,3,NULL,260
Pacific College,3,3,0.6552,249
American College of Healthcare and Technology,1,3,NULL,83
Compu-Med Vocational Careers Corp,1,3,NULL,274
Advantage Technical College,1,3,NULL,353
Mid Cities Barber College,1,3,NULL,49
Midwestern University-Glendale,4,2,NULL,NULL
Oregon Coast Community College,2,1,NULL,443
Gwinnett College-Sandy Springs,2,3,NULL,111
Mildred Elley-Pittsfield Campus,1,3,NULL,202
Embry-Riddle Aeronautical University-Worldwide,4,2,0.6198,10171
Merkaz Bnos-Business School,1,2,0.8969,136
Lia Schorr Institute of Cosmetic Skin Care Training,1,3,NULL,47
CET-Alexandria,1,2,NULL,103
Aviation Institute of Maintenance-Norfolk,1,3,NULL,233
Centura College-Richmond Main,2,3,NULL,112
Osceola Technical College,1,1,NULL,367
Miami Ad School,1,3,NULL,111
Green Country Technology Center,1,1,0.8462,52
Nova College de Puerto Rico,1,3,NULL,212
John Wesley International Barber and Beauty College,1,3,NULL,66
Miller-Motte College-Platt College-Lawton,1,3,NULL,161
Southeastern College-West Palm Beach,2,3,NULL,714
Ottawa University-Milwaukee,4,2,NULL,132
Klamath Community College,2,1,NULL,1125
L3Harris Flight Academy,1,3,NULL,651
American College of Acupuncture and Oriental Med,4,3,NULL,NULL
AOMA Graduate School of Integrative Medicine,4,3,NULL,NULL
Urban College of Boston,2,2,NULL,629
Strayer University-Maryland,4,3,NULL,2677
Empire Beauty School-Bordentown,1,3,NULL,64
Empire Beauty School-Monroeville,1,3,NULL,88
Southern Careers Institute-San Antonio,1,3,NULL,400
Cayce/Reilly School of Massage,1,2,NULL,26
Prism Career Institute-West Atlantic City,1,3,NULL,64
The Creative Center,3,3,0.963,40
Studio Jewelers,1,3,NULL,34
Praxis Institute,1,3,NULL,407
San Juan Bautista School of Medicine,4,2,0.8148,56
Texas Health and Science University,4,3,NULL,6
Carver Career Center,2,1,NULL,177
Cayuga Onondaga BOCES-Practical Nursing Program,1,1,0.6154,40
Clearfield County Career and Technology Center,1,1,NULL,62
Colegio de Cinematografia Artes y Television,2,3,NULL,672
Delaware County Technical School-Practical Nursing Program,1,1,1,68
Mid-Del Technology Center,1,1,NULL,81
New York Institute of Massage Inc,1,3,NULL,32
Jolie Hair and Beauty Academy-Ludlow,1,3,NULL,140
Dutchess BOCES-Practical Nursing Program,1,1,0.5065,122
Escuela Tecnica de Electricidad,1,3,NULL,185
Institute of Technology,2,3,NULL,1310
Garnet Career Center,1,1,NULL,112
Bristol Technical Education Center,1,1,NULL,76
Genesee Valley BOCES-Practical Nursing Program,1,1,NULL,121
Henrico County-Saint Marys Hospital School of Practical Nursing,1,1,0.4803,96
Herkimer County BOCES-Practical Nursing Program,1,1,NULL,78
International Beauty College,1,3,NULL,35
Cape Coral Technical College,1,1,NULL,428
UPMC Mercy School of Nursing,1,2,0.6667,163
Ocean County Vocational-Technical School,1,1,NULL,364
Trinity College of Puerto Rico,2,2,NULL,99
Yeshiva of the Telshe Alumni,2,2,0.375,74
Northeast Technology Center-Kansas,1,1,NULL,163
Kenneth Shuler School of Cosmetology-Rock Hill,1,3,NULL,174
University of Phoenix-Washington,4,3,NULL,22
CET-El Paso,1,2,NULL,45
Appalachian School of Law,4,2,NULL,NULL
Platt College-Ontario,3,3,NULL,572
Delaware College of Art and Design,2,2,0.7143,126
American University of Health Sciences,3,3,NULL,359
Career Networks Institute,3,3,NULL,385
Monty Tech,1,1,0.9268,35
Okaloosa Technical College,1,1,NULL,499
Lincoln Technical Institute-Lincoln,1,3,NULL,678
Wayne County Schools Career Center,1,1,NULL,215
Blessing Hospital School of Medical Laboratory Technology,1,2,NULL,5
Carolinas College of Health Sciences,2,1,0.3529,475
Western Governors University,4,2,NULL,98630
California Aeronautical University,4,3,NULL,224
Herzing University-New Orleans,4,2,0.7368,429
Florida Gulf Coast University,4,1,0.6667,13452
Harris School of Business-Sanford Campus,1,3,NULL,71
Little Priest Tribal College,2,1,NULL,103
South Louisiana Community College,2,1,NULL,5230
Pima Medical Institute-Chula Vista,2,3,NULL,841
Lincoln College of Technology-Marietta,2,3,NULL,456
Academy of Hair Design-Lufkin,1,3,NULL,83
