INSTNM,HIGHDEG,CONTROL,ADM_RATE,UGDS
Texas College of Cosmetology-San Angelo,1,3,NULL,63
Beauty Schools of America-Hialeah,1,3,NULL,322
Automeca Technical College-Bayamon,1,3,NULL,528
Automeca Technical College-Caguas,1,3,NULL,190
Automeca Technical College-Ponce,1,3,NULL,230
Centura College-Chesapeake,2,3,NULL,190
University of Phoenix-Hawaii,4,3,NULL,661
Cortiva Institute-Miami,1,3,NULL,138
Prism Career Institute-Cherry Hill,1,3,NULL,69
Southwest College of Naturopathic Medicine & Health Sciences,4,2,NULL,NULL
Escuela de Peritos Electricistas de Isabela Inc,1,3,NULL,61
Virginia College-Birmingham,4,3,NULL,2083
Virginia College-Huntsville,3,3,NULL,491
Yeshiva D'monsey Rabbinical College,3,2,0.5122,70
Lincoln Technical Institute-Mahwah,1,3,NULL,865
Career Technical Institute,2,3,NULL,387
Northwest Vista College,2,1,NULL,12734
Oconee Fall Line Technical College,2,1,NULL,1100
York County Community College,2,1,NULL,1177
Northeast Technology Center-Afton,1,1,NULL,157
Western Suffolk BOCES,1,1,NULL,265
Arkansas State University-Mountain Home,2,1,NULL,1016
Columbia Gorge Community College,2,1,NULL,661
Arizona State University-Polytechnic,4,1,0.7628,4224
Colleen O'Haras Beauty Academy,1,3,NULL,84
Bakke Graduate University,4,2,NULL,NULL
Tillamook Bay Community College,2,1,NULL,294
Argosy University-Schaumburg,4,3,NULL,38
Manhattan School of Computer Technology,1,2,NULL,619
Ross College-Hopkinsville,2,3,NULL,73
Indian Capital Technology Center-Sallisaw,1,1,NULL,174
Indian Capital Technology Center-Stilwell,1,1,NULL,137
Paul Mitchell the School-St. George,1,3,NULL,49
Cadillac Institute of Cosmetology,1,3,NULL,9
Arizona College of Nursing-Tempe,2,3,NULL,535
Vanguard-Sentinel Adult Career and Technology Center,1,1,NULL,38
House of Heavilin Beauty College-Raymore,1,3,NULL,24
Living Arts College,3,3,1,219
New York Conservatory for Dramatic Arts,2,3,0.9534,237
Eastern International College-Jersey City,3,3,NULL,230
Academia Serrant Inc,1,3,NULL,319
Champion Institute of Cosmetology,1,3,NULL,57
Pacific College,3,3,NULL,350
American College of Healthcare and Technology,1,3,NULL,65
Compu-Med Vocational Careers Corp,1,3,NULL,647
Advantage Technical College,1,3,NULL,95
Midwestern University-Glendale,4,2,NULL,NULL
Oregon Coast Community College,2,1,NULL,419
Gwinnett College-Sandy Springs,2,3,NULL,114
Lincoln Technical Institute-Brockton,1,3,NULL,136
Mildred Elley-Pittsfield Campus,1,3,NULL,252
Embry-Riddle Aeronautical University-Worldwide,4,2,0.6327,10256
Merkaz Bnos-Business School,1,2,0.8864,73
Lia Schorr Institute of Cosmetic Skin Care Training,1,3,NULL,11
CET-Alexandria,1,2,NULL,114
Aviation Institute of Maintenance-Norfolk,1,3,NULL,183
Centura College-Richmond Main,2,3,NULL,98
Osceola Technical College,1,1,NULL,408
Miami Ad School,1,3,NULL,146
Green Country Technology Center,1,1,0.9672,78
Nova College de Puerto Rico,1,3,NULL,206
John Wesley International Barber and Beauty College,1,3,NULL,93
Miller-Motte College-Platt College-Lawton,2,3,NULL,227
Southeastern College-West Palm Beach,2,3,NULL,499
Ottawa University-Milwaukee,4,2,NULL,166
Argosy University-Tampa,4,3,NULL,129
The Illinois Institute of Art-Schaumburg,3,3,NULL,382
Klamath Community College,2,1,NULL,1181
The Art Institute of Phoenix,3,3,NULL,652
L3Harris Flight Academy,1,3,NULL,302
American College of Acupuncture and Oriental Med,4,3,NULL,NULL
AOMA Graduate School of Integrative Medicine,4,3,NULL,NULL
Urban College of Boston,2,2,NULL,623
Branford Hall Career Institute-Windsor Campus,1,3,NULL,83
Golf Academy of America-Orlando,2,3,NULL,115
Golf Academy of America-Phoenix,2,3,NULL,107
Strayer University-Maryland,4,3,NULL,2286
Empire Beauty School-Bordentown,1,3,NULL,91
Empire Beauty School-Monroeville,1,3,NULL,119
Southern Careers Institute-San Antonio,1,3,NULL,452
Cortiva Institute-Virginia,1,3,NULL,60
Cayce/Reilly School of Massage,1,2,NULL,28
CET-Sacramento,1,2,NULL,90
Prism Career Institute-West Atlantic City,1,3,NULL,68
The Creative Center,3,3,0.6512,51
Studio Jewelers,1,3,NULL,34
Praxis Institute,1,3,NULL,404
San Juan Bautista School of Medicine,4,2,1,37
Texas Health and Science University,4,3,NULL,17
Carver Career Center,2,1,NULL,246
New Hampshire Institute of Art,4,2,0.9943,307
Cayuga Onondaga BOCES-Practical Nursing Program,1,1,0.7692,31
Clearfield County Career and Technology Center,1,1,NULL,64
Colegio de Cinematografia Artes y Television,2,3,NULL,778
Delaware County Technical School-Practical Nursing Program,1,1,1,43
Mid-Del Technology Center,1,1,NULL,109
New York Institute of Massage Inc,1,3,NULL,46
Jolie Hair and Beauty Academy-Ludlow,1,3,NULL,138
Dutchess BOCES-Practical Nursing Program,1,1,0.7901,132
Escuela Tecnica de Electricidad,1,3,NULL,85
Institute of Technology,2,3,NULL,1189
Garnet Career Center,1,1,NULL,107
Bristol Technical Education Center,1,1,NULL,59
Genesee Valley BOCES-Practical Nursing Program,1,1,NULL,86
Henrico County-Saint Marys Hospital School of Practical Nursing,1,1,0.5962,93
Herkimer County BOCES-Practical Nursing Program,1,1,NULL,97
International Beauty College,1,3,NULL,64
Cape Coral Technical College,1,1,NULL,283
Massachusetts General Hospital Dietetic Internship,4,2,NULL,NULL
UPMC Mercy School of Nursing,1,2,0.8571,154
Mitchell Cosmetology College,1,3,NULL,18
Northland Career Center,1,1,NULL,2
Ocean County Vocational-Technical School,1,1,NULL,361
Putnam Westchester BOCES-Practical Nursing Program,1,1,0.2192,22
Brightwood College-San Antonio-Ingram,2,3,NULL,401
Trinity College of Puerto Rico,2,2,NULL,149
Virginia Sewing Machines and School Center,1,3,NULL,174
Vogue Beauty and Barber School,1,3,NULL,22
Yeshiva of the Telshe Alumni,2,2,1,116
Northeast Technology Center-Kansas,1,1,NULL,128
Kenneth Shuler School of Cosmetology-Rock Hill,1,3,NULL,89
University of Phoenix-Washington,4,3,NULL,138
University of Phoenix-Oregon,4,3,NULL,18
CET-El Paso,1,2,NULL,82
Brightwood College-Riverside,2,3,NULL,295
Appalachian School of Law,4,2,NULL,NULL
LIU Hudson at Westchester,4,2,NULL,NULL
Platt College-Ontario,3,3,NULL,527
Delaware College of Art and Design,2,2,0.79,143
American University of Health Sciences,3,3,1,249
Career Networks Institute,2,3,NULL,403
Monty Tech,1,1,0.8723,40
Okaloosa Technical College,1,1,NULL,316
Lincoln Technical Institute-Lincoln,1,3,NULL,584
Wayne County Schools Career Center,1,1,NULL,192
Blessing Hospital School of Medical Laboratory Technology,1,2,NULL,6
Carolinas College of Health Sciences,2,1,0.2439,444
Western Governors University,4,2,NULL,72385
California Aeronautical University,4,3,NULL,235
Sullivan and Cogliano Training Center,2,3,NULL,157
Herzing University-New Orleans,4,2,0.8684,398
Spencerian College-Lexington,2,3,NULL,57
Florida Gulf Coast University,4,1,0.6426,13636
Harris School of Business-Sanford Campus,1,3,NULL,38
Little Priest Tribal College,2,1,NULL,100
South Louisiana Community College,2,1,NULL,5165
Pima Medical Institute-Chula Vista,2,3,NULL,883
Lincoln College of Technology-Marietta,2,3,NULL,286
Academy of Hair Design-Lufkin,1,3,NULL,80
Pathway Vocational Academy,1,3,NULL,60
Anson College of Cosmetology,1,3,NULL,2
Cortiva Institute,1,3,NULL,458
Toni & Guy Hairdressing Academy-Worcester,1,3,NULL,215
Northwest HVAC/R Training Center,1,2,NULL,48
Myotherapy Institute,2,3,NULL,23
Florida College of Integrative Medicine,4,3,NULL,NULL
New Professions Technical Institute,1,3,NULL,71
Strand College of Hair Design,1,3,NULL,70
Branford Hall Career Institute-Southington Campus,1,3,NULL,212
City College-Miami,3,2,NULL,186
Ilisagvik College,2,1,NULL,110
Community College of Baltimore County,2,1,NULL,17614
Golf Academy of America-Myrtle Beach,2,3,NULL,160
Florida Coastal School of Law,4,3,NULL,NULL
White Earth Tribal and Community College,2,2,NULL,74
Blue Cliff College-Metairie,1,3,NULL,866
Creative Images Institute of Cosmetology-North Dayton,1,3,NULL,185
Dewey University-Carolina,2,2,NULL,244
Yeshiva College of the Nations Capital,3,2,NULL,25
University of Phoenix-Maryland,4,3,NULL,29
Louisiana State University Health Sciences Center-Shreveport,4,1,NULL,28
Central Career Institute LLC,1,3,NULL,166
Franklin Career Institute,1,2,NULL,271
Montessori Institute of Milwaukee,4,2,NULL,NULL
Hair Academy II,1,3,NULL,234
Pryor Beauty College,1,3,NULL,8
Argosy University-Phoenix,4,3,NULL,109
Mr Leon's School of Hair Design-Lewiston,1,3,NULL,18
Vatterott College-Sunset Hills,3,3,NULL,315
Southwest Acupuncture College-Boulder,4,3,NULL,NULL
Cortiva Institute-Orem,1,3,NULL,149
River Parishes Community College,2,1,NULL,1454
Los Angeles Film School,3,3,NULL,3653
Argosy University-Orange County,4,3,NULL,145
Dewey University-Bayamon,2,2,NULL,73
National American University-Bloomington,3,3,NULL,68
Century College,1,3,NULL,281
FINE Mortuary College,2,3,NULL,99
International Baptist College and Seminary,4,2,NULL,62
Gwinnett College,1,3,NULL,160
Fortis College-Foley,1,3,NULL,149
Medical Training College,1,3,NULL,215
Toni & Guy Hairdressing Academy-Plano,1,3,NULL,226
University of Connecticut-Waterbury Campus,4,1,0.9588,851
University of Connecticut-Avery Point,4,1,0.9416,619
University of Connecticut-Stamford,4,1,0.8232,1670
Vatterott College-Oklahoma City,2,3,NULL,108
University of Management and Technology,4,3,NULL,840
Baton Rouge Community College,2,1,NULL,7465
IYRS School of Technology & Trades,1,2,1,94
Linfield University-School of Nursing,3,2,NULL,344
Linfield University-Online and Continuing Education,4,2,NULL,258
Midwest Technical Institute-Illinois,1,3,NULL,550
Advanced Barber College and Hair Design,1,3,NULL,232
The College of Health Care Professions-Austin,2,3,NULL,372
Monteclaro Escuela de Hoteleria y Artes Culinarias,2,2,0.875,16
New Community Career & Technical Institute,1,2,NULL,47
Chicago School of Professional Psychology-College of Nursing,2,2,0.1069,175
Professional Golfers Career College,2,3,NULL,78
Chester Career College,2,3,NULL,181
Milan Institute-San Antonio Ingram,1,3,NULL,218
Rudae's School of Beauty Culture-Ft Wayne,1,3,NULL,135
Carrington College-San Jose,2,3,0.5079,680
Stevens-Henager College,4,2,NULL,563
Brookline College-Tucson,3,3,NULL,348
McCann School of Business & Technology,2,3,NULL,188
Miller-Motte College-McCann-Lewisburg,2,3,NULL,265
Carrington College-Pleasant Hill Campus,2,3,0.6732,365
Ridley-Lowell Business & Technical Institute-Poughkeepsie,1,3,NULL,113
Cortiva Institute,1,3,NULL,412
Modern Hairstyling Institute-Carolina,1,3,1,164
Stratford University,4,3,NULL,1890
Universal Technical Institute of California Inc,1,3,NULL,1273
American InterContinental University-Atlanta,4,3,NULL,1904
Altierus Career College-Chesapeake,2,2,NULL,175
The Academy of Hair Design Six,1,3,NULL,57
Eastern West Virginia Community and Technical College,2,1,NULL,300
Aviation Institute of Maintenance-Indianapolis,1,3,NULL,132
Branford Hall Career Institute-Springfield Campus,1,3,NULL,252
Remington College-Little Rock Campus,2,2,NULL,34
IVAEM College,1,3,NULL,156
Midwest College of Oriental Medicine-Skokie,4,3,NULL,22
Argosy University-Seattle,4,3,NULL,10
Carrington College-Spokane,2,3,0.5514,385
Brightwood College-Friendswood,1,3,NULL,168
Pierce College-Puyallup,2,1,NULL,3810
Cascadia College,3,1,NULL,2241
Johnson & Wales University-Denver,4,2,0.8397,1105
University of Phoenix-Ohio,4,3,NULL,29
CBD College,2,2,NULL,500
East West College of Natural Medicine,4,3,NULL,6
Atlantic Institute of Oriental Medicine,4,2,NULL,43
MDT College of Health Sciences,1,3,0.4375,311
Bennett Career Institute,1,3,NULL,312
Blue Cliff College-Shreveport,1,3,NULL,51
Blue Cliff College-Lafayette,1,3,NULL,284
Quest College,1,3,NULL,54
Community Care College,2,2,NULL,138
College of Biblical Studies,3,2,NULL,158
Erie 1 BOCES,1,1,0.2398,420
HDS Truck Driving Institute,1,3,NULL,112
International Training Careers,1,2,NULL,43
The King's University,4,2,0.519,398
Fortis College-Baton Rouge,2,3,NULL,312
My Le's Beauty College,1,3,NULL,122
New Concept Massage and Beauty School,1,3,NULL,38
New York College of Traditional Chinese Medicine,4,2,NULL,66
Fortis College-Orange Park,2,3,NULL,398
Northeastern Seminary,4,2,NULL,NULL
Omega Institute of Cosmetology,1,3,NULL,55
Pacific Islands University,4,2,1,53
PCI College,2,3,NULL,86
Rosedale Bible College,2,2,NULL,47
American Career College-Lynwood,1,3,NULL,314
Seattle Institute of East Asian Medicine,4,3,NULL,NULL
Shawnee Beauty College,1,3,NULL,20
Acupuncture and Massage College,4,3,NULL,37
Universal Therapeutic Massage Institute,1,3,NULL,106
Upper Valley Educators Institute,4,2,NULL,NULL
Keck Graduate Institute,4,2,NULL,NULL
Aviation Institute of Maintenance-Atlanta,1,3,NULL,707
Empire Beauty School-Kennesaw,1,3,NULL,147
Career Training Academy-Pittsburgh,2,3,NULL,65
Huntingdon County Career and Technology Center,1,1,NULL,36
Missouri College of Cosmetology North,1,3,NULL,84
New York Automotive and Diesel Institute,1,3,NULL,169
Remington College-Baton Rouge Campus,2,2,NULL,60
Brightwood College-Beaumont,2,3,NULL,166
Brightwood College-Laredo,2,3,NULL,204
The Art Institute of Washington,3,3,NULL,498
New Saint Andrews College,4,2,NULL,134
Arkansas State University-Newport,2,1,NULL,1504
Marlboro College Graduate & Professional Studies,4,2,NULL,1
University of Phoenix-Massachusetts,4,3,NULL,22
University of Phoenix-Wisconsin,3,3,NULL,11
University of Phoenix-Idaho,3,3,NULL,5
Atenas College,3,2,NULL,932
Southwest Skill Center-Campus of Estrella Mountain Community College,1,1,NULL,306
Onondaga Cortland Madison BOCES,1,1,NULL,465
National American University-Ellsworth AFB Extension,3,3,NULL,165
National American University-Albuquerque West,3,3,NULL,163
National American University-Brooklyn Center,3,3,NULL,125
Interactive College of Technology,2,3,NULL,17
Pillar College,3,2,NULL,427
Miami Ad School-San Francisco,1,3,NULL,66
Oregon State University-Cascades Campus,4,1,0.6753,917
Milan Institute-Amarillo,1,3,NULL,79
Vatterott College-Dividend,2,3,NULL,689
Vatterott College-Tulsa,2,3,NULL,88
Vatterott College-Wichita,2,3,NULL,46
Southern University Law Center,4,1,NULL,NULL
Lincoln Technical Institute-Lowell,1,3,NULL,85
Texas Barber College,1,3,NULL,550
Altierus Career College-Houston Hobby,1,2,NULL,255
Miller-Motte College-Charleston,2,3,NULL,577
American Career College-Anaheim,2,3,NULL,948
Saginaw Chippewa Tribal College,2,1,NULL,133
Wyotech-Blairsville,2,2,NULL,499
Richmont Graduate University,4,2,NULL,NULL
The Seattle School of Theology & Psychology,4,2,NULL,NULL
Northwest College-Hillsboro,1,3,NULL,45
East Valley Institute of Technology,1,1,NULL,202
West Coast Ultrasound Institute,2,3,NULL,686
Irell & Manella Graduate School of Biological Sciences at City of Hope,4,2,NULL,NULL
Design's School of Cosmetology,1,3,NULL,29
University of the Rockies,4,3,NULL,NULL
Harris School of Business-Wilmington Campus,1,3,NULL,219
Ultimate Medical Academy,2,2,NULL,1123
Florida Barber Academy,1,3,NULL,292
M-DCPS The English Center,1,1,NULL,199
Florida Education Institute,1,3,NULL,257
National Graduate School of Quality Management,4,2,NULL,101
Texas County Technical College,2,2,0.8571,54
Aviation Institute of Maintenance-Kansas City,1,3,NULL,145
Blue Cliff College-Gulfport,1,3,NULL,313
Apex School of Theology,4,2,NULL,646
Institute for Therapeutic Massage,1,3,NULL,57
Metropolitan Learning Institute,1,2,NULL,563
Orleans Niagara BOCES-Practical Nursing Program,1,1,0.234,62
Yeshiva Shaarei Torah of Rockland,3,2,NULL,93
Leon Studio One School of Beauty Knowledge,1,3,NULL,32
American Institute of Alternative Medicine,2,3,0.3553,389
Brown Aveda Institute-Mentor,1,3,NULL,140
Institute of Technology,1,3,NULL,328
Susquehanna County Career and Technology Center,1,1,NULL,66
Universidad Pentecostal Mizpa,4,2,NULL,233
Caribbean Forensic and Technical College,1,3,NULL,69
Concorde Career College-Grand Prairie,2,3,0.935,768
Lamar Institute of Technology,2,1,NULL,2673
Aviation Institute of Maintenance-Dallas,1,3,NULL,479
Healing Mountain Massage School,1,3,NULL,83
Eastern Virginia Career College,2,3,NULL,185
Rudy & Kelly Academy A Paul Mitchell Partner School,1,3,NULL,210
Nevada State College,3,1,0.8422,3643
Virginia College-Jackson,2,3,NULL,387
Virginia College-Austin,2,3,NULL,511
California State University-Channel Islands,4,1,0.7827,7047
Argosy University-The Art Institute of California-Orange County,3,3,NULL,558
Franklin W Olin College of Engineering,3,2,0.1337,345
Won Institute of Graduate Studies,4,2,NULL,NULL
Lincoln Technical Institute-Paramus,1,3,NULL,500
Pima Medical Institute-Colorado Springs,2,3,NULL,536
University of Phoenix-Illinois,4,3,NULL,134
Birthwise Midwifery School,1,3,NULL,76
Argosy University-Dallas,4,3,NULL,255
Paul Mitchell the School-Costa Mesa,1,3,NULL,306
Ave Maria School of Law,4,2,NULL,NULL
Tulsa Welding School-Jacksonville,1,3,NULL,934
Pennsylvania College of Health Sciences,3,2,0.6658,1532
West Virginia Junior College-Bridgeport,2,3,NULL,130
Antioch University-PhD Program in Leadership and Change,4,2,NULL,NULL
Vatterott College-Cleveland,2,3,NULL,117
St Louis College of Health Careers-Fenton,3,3,1,421
Interactive College of Technology-Gainesville,2,3,NULL,63
Alaska Christian College,2,2,NULL,74
Grantham University,4,3,NULL,7752
Carrington College-Albuquerque,2,3,0.3406,419
NASCAR Technical Institute,1,3,NULL,1188
Altierus Career College-Tigard,1,2,NULL,165
University of the Potomac-VA Campus,4,3,NULL,37
