INSTNM,HIGHDEG,CONTROL,ADM_RATE,UGDS
Herzing University-New Orleans,4,2,1,412
Florida Gulf Coast University,4,1,0.6492,13639
Harris School of Business-Sanford Campus,1,3,NULL,50
Little Priest Tribal College,2,1,NULL,103
South Louisiana Community College,2,1,NULL,4829
Pima Medical Institute-Chula Vista,2,3,NULL,551
Lincoln College of Technology-Marietta,2,3,NULL,388
Academy of Hair Design-Lufkin,1,3,NULL,84
Pathway Vocational Academy,1,3,NULL,57
Anson College of Cosmetology,1,3,NULL,2
Cortiva Institute,1,3,NULL,335
Toni & Guy Hairdressing Academy-Worcester,1,3,NULL,231
Northwest HVAC/R Training Center,1,2,0.8824,41
Myotherapy Institute,2,3,NULL,11
Florida College of Integrative Medicine,4,3,NULL,NULL
New Professions Technical Institute,1,3,NULL,54
Strand College of Hair Design,1,3,NULL,74
Branford Hall Career Institute-Southington Campus,1,3,NULL,134
City College-Miami,3,2,NULL,173
Ilisagvik College,2,1,NULL,152
Community College of Baltimore County,2,1,NULL,16784
Florida Coastal School of Law,4,3,NULL,NULL
White Earth Tribal and Community College,2,2,NULL,84
Blue Cliff College-Metairie,1,3,NULL,861
Creative Images Institute of Cosmetology-North Dayton,1,3,NULL,200
Dewey University-Carolina,2,2,NULL,292
Yeshiva College of the Nations Capital,3,2,NULL,21
Louisiana State University Health Sciences Center-Shreveport,4,1,NULL,28
Central Career Institute LLC,1,3,NULL,44
Montessori Institute of Milwaukee,4,2,NULL,NULL
Hair Academy II,1,3,NULL,212
Mr Leon's School of Hair Design-Lewiston,1,3,NULL,14
Southwest Acupuncture College-Boulder,4,3,NULL,NULL
Cortiva Institute-Orem,1,3,NULL,86
River Parishes Community College,2,1,NULL,2273
Los Angeles Film School,3,3,NULL,3806
Century College,1,3,NULL,277
FINE Mortuary College,2,3,NULL,101
International Baptist College and Seminary,4,2,NULL,46
Gwinnett College,1,3,NULL,159
Fortis College-Foley,1,3,NULL,108
Medical Training College,1,3,NULL,98
Toni & Guy Hairdressing Academy-Plano,1,3,NULL,169
University of Connecticut-Waterbury Campus,4,1,0.9666,840
University of Connecticut-Avery Point,4,1,0.9208,542
University of Connecticut-Stamford,4,1,0.782,1858
University of Management and Technology,4,3,NULL,318
Baton Rouge Community College,2,1,NULL,7709
IYRS School of Technology & Trades,1,2,0.2698,74
Linfield University-School of Nursing,3,2,NULL,335
Linfield University-Online and Continuing Education,4,2,NULL,244
Midwest Technical Institute-Illinois,1,3,NULL,549
Advanced Barber College and Hair Design,1,3,NULL,165
The College of Health Care Professions-Austin,2,3,NULL,435
Monteclaro Escuela de Hoteleria y Artes Culinarias,2,2,1,16
New Community Career & Technical Institute,1,2,NULL,97
Chicago School of Professional Psychology-College of Nursing,2,2,0.0452,225
Professional Golfers Career College,2,3,NULL,77
Chester Career College,2,3,NULL,171
Milan Institute-San Antonio Ingram,1,3,NULL,222
Rudae's School of Beauty Culture-Ft Wayne,1,3,NULL,126
Carrington College-San Jose,2,3,0.9341,629
Stevens-Henager College,4,2,NULL,324
Brookline College-Tucson,3,3,NULL,290
Miller-Motte College-McCann-Lewisburg,2,3,NULL,263
Carrington College-Pleasant Hill Campus,2,3,0.8125,362
Cortiva Institute,1,3,NULL,319
Modern Hairstyling Institute-Carolina,1,3,1,215
Stratford University,4,3,NULL,1791
Universal Technical Institute of California Inc,2,3,NULL,1362
American InterContinental University-Atlanta,4,3,NULL,1602
The Academy of Hair Design Six,1,3,NULL,51
Eastern West Virginia Community and Technical College,2,1,NULL,252
Aviation Institute of Maintenance-Indianapolis,1,3,NULL,168
Branford Hall Career Institute-Springfield Campus,1,3,NULL,63
Remington College-Little Rock Campus,2,2,NULL,39
IVAEM College,1,3,NULL,65
Midwest College of Oriental Medicine-Skokie,4,3,NULL,19
Carrington College-Spokane,2,3,0.8736,337
Pierce College-Puyallup,2,1,NULL,3750
Cascadia College,3,1,NULL,2191
Johnson & Wales University-Denver,4,2,0.8677,969
CBD College,2,2,NULL,628
East West College of Natural Medicine,4,3,NULL,0
Atlantic Institute of Oriental Medicine,4,2,NULL,35
MDT College of Health Sciences,1,3,0.5211,266
Bennett Career Institute,1,3,NULL,293
Blue Cliff College-Shreveport,1,3,NULL,0
Blue Cliff College-Lafayette,1,3,NULL,287
Quest College,1,3,NULL,60
Community Care College,2,2,NULL,121
College of Biblical Studies,3,2,NULL,123
Erie 1 BOCES,1,1,0.1724,360
HDS Truck Driving Institute,1,3,NULL,134
International Training Careers,1,2,NULL,58
The King's University,4,2,0.2182,362
Fortis College-Baton Rouge,2,3,NULL,287
My Le's Beauty College,1,3,NULL,273
New Concept Massage and Beauty School,1,3,NULL,36
New York College of Traditional Chinese Medicine,4,2,NULL,65
Fortis College-Orange Park,2,3,NULL,431
Northeastern Seminary,4,2,NULL,NULL
Omega Institute of Cosmetology,1,3,NULL,54
Pacific Islands University,3,2,0.8,59
PCI College,2,3,NULL,109
Rosedale Bible College,2,2,NULL,46
Seattle Institute of East Asian Medicine,4,3,NULL,NULL
Shawnee Beauty College,1,3,NULL,29
Acupuncture and Massage College,4,3,NULL,28
Universal Therapeutic Massage Institute,1,3,NULL,124
Upper Valley Educators Institute,4,2,NULL,NULL
Keck Graduate Institute,4,2,NULL,NULL
Aviation Institute of Maintenance-Atlanta,2,3,NULL,768
Empire Beauty School-Kennesaw,1,3,NULL,126
Huntingdon County Career and Technology Center,1,1,NULL,43
Missouri College of Cosmetology North,1,3,NULL,58
New York Automotive and Diesel Institute,2,3,NULL,188
Remington College-Baton Rouge Campus,2,2,NULL,60
New Saint Andrews College,4,2,0.9839,148
Arkansas State University-Newport,2,1,NULL,1465
Marlboro College Graduate & Professional Studies,4,2,NULL,0
Atenas College,3,2,NULL,826
Onondaga Cortland Madison BOCES,1,1,NULL,427
National American University-Ellsworth AFB Extension,3,3,NULL,172
National American University-Albuquerque West,3,3,NULL,30
Interactive College of Technology,2,3,NULL,23
Pillar College,3,2,NULL,445
Miami Ad School-San Francisco,1,3,NULL,53
Oregon State University-Cascades Campus,4,1,0.7799,946
Milan Institute-Amarillo,1,3,NULL,74
Southern University Law Center,4,1,NULL,NULL
Texas Barber College,1,3,NULL,677
Miller-Motte College-Charleston,2,3,NULL,557
American Career College-Anaheim,2,3,NULL,1027
Saginaw Chippewa Tribal College,2,1,NULL,124
Richmont Graduate University,4,2,NULL,NULL
The Seattle School of Theology & Psychology,4,2,NULL,NULL
Northwest College-Hillsboro,1,3,NULL,27
East Valley Institute of Technology,1,1,NULL,573
West Coast Ultrasound Institute,2,3,NULL,703
Irell & Manella Graduate School of Biological Sciences at City of Hope,4,2,NULL,NULL
Design's School of Cosmetology,1,3,NULL,34
Harris School of Business-Wilmington Campus,1,3,NULL,158
Ultimate Medical Academy,2,2,NULL,18893
Florida Barber Academy,1,3,NULL,69
M-DCPS The English Center,1,1,NULL,172
Florida Education Institute,1,3,NULL,268
Texas County Technical College,2,2,0.5,63
Aviation Institute of Maintenance-Kansas City,1,3,NULL,154
Blue Cliff College-Gulfport,1,3,NULL,324
Apex School of Theology,4,2,NULL,389
Institute for Therapeutic Massage,1,3,NULL,77
Metropolitan Learning Institute,1,2,NULL,416
Orleans Niagara BOCES-Practical Nursing Program,1,1,0.4638,50
Yeshiva Shaarei Torah of Rockland,3,2,NULL,78
Leon Studio One School of Beauty Knowledge,1,3,NULL,20
American Institute of Alternative Medicine,2,3,0.8,410
Brown Aveda Institute-Mentor,1,3,NULL,133
Institute of Technology,1,3,NULL,322
Susquehanna County Career and Technology Center,1,1,NULL,65
Universidad Pentecostal Mizpa,4,2,NULL,197
Caribbean Forensic and Technical College,1,3,NULL,29
Concorde Career College-Grand Prairie,2,3,0.9733,835
Lamar Institute of Technology,2,1,NULL,2717
Aviation Institute of Maintenance-Dallas,1,3,NULL,481
Healing Mountain Massage School,1,3,NULL,81
Eastern Virginia Career College,2,3,0.4,235
Rudy & Kelly Academy A Paul Mitchell Partner School,1,3,NULL,211
Nevada State College,3,1,0.8134,3950
California State University-Channel Islands,4,1,0.7834,7105
Franklin W Olin College of Engineering,3,2,0.1572,340
Won Institute of Graduate Studies,4,2,NULL,NULL
Lincoln Technical Institute-Paramus,1,3,NULL,489
Pima Medical Institute-Colorado Springs,2,3,NULL,397
University of Phoenix-Illinois,4,3,NULL,51
Birthwise Midwifery School,1,3,0.4,81
Paul Mitchell the School-Costa Mesa,1,3,NULL,364
Ave Maria School of Law,4,2,NULL,NULL
Tulsa Welding School-Jacksonville,1,3,NULL,894
Pennsylvania College of Health Sciences,4,2,0.7441,1588
West Virginia Junior College-Bridgeport,2,3,NULL,108
Antioch University-PhD Program in Leadership and Change,4,2,NULL,NULL
St Louis College of Health Careers-Fenton,3,3,1,467
Interactive College of Technology-Gainesville,2,3,NULL,30
Alaska Christian College,2,2,NULL,78
Grantham University,4,3,NULL,6627
Carrington College-Albuquerque,2,3,0.9024,351
NASCAR Technical Institute,1,3,NULL,1121
University of the Potomac-VA Campus,4,3,NULL,43
Milan Institute-Palm Desert,1,3,NULL,133
National American University-Overland Park,3,3,NULL,254
Tohono O'odham Community College,2,1,NULL,310
Edward Via College of Osteopathic Medicine,4,2,NULL,NULL
The Salter School-Malden Campus,1,3,NULL,89
Pacific College of Health Science-Chicago,4,3,NULL,44
Southwest Institute of Healing Arts,2,3,NULL,903
InterCoast Colleges-Riverside,2,3,NULL,158
University of Antelope Valley,4,3,NULL,847
Birthingway College of Midwifery,3,2,NULL,31
Pima Medical Institute-Albuquerque West,1,3,NULL,71
Brighton Center's Center for Employment Training,1,2,NULL,125
California Healing Arts College,1,3,NULL,26
Dallas Barber & Stylist College,1,3,NULL,134
NorthShore University HealthSystem School of Nurse Anesthesia,4,2,NULL,NULL
Faith International University,4,2,NULL,55
Family of Faith Christian University,3,2,0.25,20
Hood Theological Seminary,4,2,NULL,NULL
Colegio Educativo Tecnologico Industrial Inc,1,2,NULL,107
International Technological University,4,2,NULL,NULL
Irene's Myomassology Institute,1,3,NULL,324
Jay's Technical Institute,1,3,NULL,116
Mr John's School of Cosmetology & Nails-Jacksonville,1,3,NULL,21
NTMA Training Centers of Southern California,1,2,NULL,178
P C Age-Jersey City,1,3,NULL,227
PC AGE-Metropark,1,3,NULL,142
Hollywood Institute,1,3,NULL,156
South Florida Institute of Technology,1,3,NULL,1424
Southeastern College-Charleston,1,3,NULL,133
Tigi Hairdressing Academy-Colorado Springs,1,3,NULL,199
Trend Barber College,1,3,NULL,100
Valley Grande Institute for Academic Studies,1,2,NULL,249
West Coast University-Los Angeles,3,3,0.9231,1991
Williamson Christian College,4,2,NULL,31
Triangle Tech Inc-Sunbury,2,3,NULL,78
DigiPen Institute of Technology,4,3,0.5665,873
Cortiva Institute-Groton,1,3,NULL,95
Pierpont Community and Technical College,2,1,NULL,1248
Dewey University-Hato Rey,4,2,NULL,416
InterCoast Colleges-West Covina,1,3,NULL,184
American College of Healthcare Sciences,4,3,1,464
Colorado Media School,1,3,NULL,126
Paul Mitchell the School-Rhode Island,1,3,NULL,154
Miller-Motte College-Chattanooga,2,3,NULL,470
Milan Institute-Sparks,1,3,NULL,165
Empire Beauty School-Framingham,1,3,NULL,46
Interactive College of Technology,2,3,NULL,16
Bexley Hall Seabury Western Theological Seminary Federation Inc.,4,2,NULL,NULL
Altierus Career College-Norcross,1,2,NULL,434
Strayer University-Tennessee,4,3,NULL,2584
Strayer University-Pennsylvania,4,3,NULL,1927
Charlie's Guard-Detective Bureau and Academy Inc,1,3,NULL,68
PCI Academy-Plymouth,1,3,NULL,122
Creative Images Institute of Cosmetology-South Dayton,1,3,NULL,99
Brookline College-Albuquerque,3,3,NULL,312
Byzantine Catholic Seminary of Saints Cyril and Methodius,4,2,NULL,NULL
Northcentral University,4,3,NULL,70
Bayamon Community College,1,3,NULL,128
Harris School of Business-Dover Campus,1,3,NULL,204
Folsom Lake College,2,1,NULL,7811
LeGrand Institute of Cosmetology Inc,1,3,NULL,29
Hussian College-Daymar College Murfreesboro,3,3,NULL,142
Cambridge Technical Institute,1,3,NULL,203
Empire Beauty School-Midlothian,1,3,NULL,50
Empire Beauty School-Owings Mills,1,3,NULL,71
Empire Beauty School-West Mifflin,1,3,NULL,55
Bold Beauty Academy,1,3,NULL,85
ATI College-Whittier,1,3,NULL,29
Advance Science International College,0,3,NULL,9
Advanced College,1,3,NULL,9
ATA College,2,3,NULL,96
American Advanced Technicians Institute,1,3,NULL,66
Baptist University of the Americas,3,2,NULL,154
The Beauty Institute,1,3,NULL,25
Beis Medrash Heichal Dovid,4,2,0.7636,108
Blue Cliff Career College,1,3,0.9,87
Career Beauty College,1,3,NULL,12
Paul Mitchell the School-Gastonia,1,3,NULL,494
CES College,1,2,NULL,119
Stellar Career College,1,3,NULL,33
Auguste Escoffier School of Culinary Arts-Austin,2,3,NULL,506
Culinary Institute Inc,2,3,NULL,333
Escuela Hotelera de San Juan,1,3,NULL,828
Expertise Cosmetology Institute,1,2,NULL,157
Orion Institute,1,3,NULL,85
Health Works Institute,1,3,0.9,15
Moore Career College,1,3,NULL,108
Industrial Technical College,1,3,NULL,184
Institute of Beauty Occupation and Technology Course,1,3,NULL,26
Institute of Clinical Acupuncture & Oriental Med,4,3,NULL,NULL
Gwinnett College-Marietta Campus,2,3,NULL,143
Leston College,1,3,NULL,24
Charlotte Christian College and Theological Seminary,4,2,NULL,52
Nightingale College,3,3,NULL,527
Omnitech Institute,1,3,NULL,118
PITC Institute,1,3,NULL,206
Skinworks School of Advanced Skincare,1,3,NULL,68
Southeastern College-Columbia,1,3,NULL,95
Technical Learning Centers Inc,1,3,NULL,219
Turning Point Beauty College,1,3,NULL,246
Unitech Training Academy-Lafayette,1,3,NULL,160
Mountwest Community and Technical College,2,1,NULL,1399
Centura College-Columbia,2,3,NULL,60
Flagler College-Tallahassee,3,2,NULL,395
American InterContinental University,4,3,NULL,7932
Toyota Technological Institute at Chicago,4,2,NULL,NULL
American InterContinental University-Houston,4,3,NULL,257
University of California-Merced,4,1,0.6617,7881
Remington College-North Houston Campus,3,2,NULL,448
Paul Mitchell the School-Orlando,1,3,NULL,250
Pima Medical Institute-Las Vegas,2,3,NULL,707
Remington College-Nashville Campus,2,2,NULL,265
Miller-Motte College Platt College-OKC-Memorial,1,3,NULL,314
Central Methodist University-College of Graduate and Extended Studies,4,2,0.2105,1773
University of Phoenix-New Jersey,3,3,NULL,47
North-West College-Riverside,1,3,NULL,586
Altierus Career College-Bissonnet,1,2,NULL,383
Colegio Tecnico de Electricidad Galloza,1,3,NULL,41
Arthur's Beauty College,1,3,NULL,55
Spa Tech Institute-Ipswich,1,3,NULL,55
Spa Tech Institute-Westboro,1,3,NULL,113
Spa Tech Institute-Plymouth,1,3,NULL,156
Neumont College of Computer Science,3,3,0.8408,430
Johnson & Wales University-Charlotte,3,2,0.8569,1681
Roseman University of Health Sciences,4,2,NULL,656
Fortis Institute-Port Saint Lucie,2,3,NULL,400
Aviation Institute of Maintenance-Manassas,1,3,NULL,188
Cosmetology School of Arts & Sciences,1,3,NULL,23
Universal Technical Institute of Pennsylvania Inc,1,3,NULL,1086
Kenneth Shuler School of Cosmetology-Spartanburg,1,3,NULL,126
Kenneth Shuler School of Cosmetology-Columbia,1,3,NULL,106
Divine Mercy University,4,2,NULL,NULL
Lincoln Technical Institute-Shelton,1,3,NULL,679
Northwest Career College,2,3,NULL,1067
Soma Institute-The National School of Clinical Massage Therapy,1,3,NULL,249
American Academy of Health and Wellness,4,3,NULL,NULL
Arizona School of Acupuncture and Oriental Medicine,4,3,NULL,NULL
Ave Maria University,4,2,0.8295,1070
CALC Institute of Technology,1,3,NULL,121
Cambridge Junior College-Yuba City,1,3,NULL,136
Cambridge Institute of Allied Health & Technology,2,3,NULL,235
Career Care Institute,1,3,NULL,531
ATA Career Education,2,3,NULL,265
Career Quest Learning Centers-Lansing,2,3,NULL,167
Community Christian College,2,2,NULL,75
Culpeper Cosmetology Training Center,1,1,NULL,26
ESATM,1,3,NULL,4
Ecclesia College,4,2,0.6972,208
Employment Solutions-College for Technical Education,1,2,NULL,117
Estelle Medical Academy,1,3,NULL,69
Evergreen Beauty and Barber College-Everett,1,3,NULL,380
Paul Mitchell the School-Great Lakes,1,3,NULL,80
Healthcare Training Institute,1,3,0.7857,45
John D Rockefeller IV Career Center,1,1,NULL,30
Los Angeles College of Music,3,3,NULL,296
Maple Springs Baptist Bible College and Seminary,4,2,NULL,27
Precision Manufacturing Institute,1,2,NULL,31
Rosslyn Training Academy of Cosmetology,1,3,NULL,16
SAE Institute of Technology-Nashville,2,3,NULL,197
eClips School of Cosmetology and Barbering,1,3,NULL,34
Southern Technical College,2,3,NULL,1341
Stanbridge University,4,3,0.5295,1230
Universal Career School,2,3,NULL,396
Universal College of Healing Arts,2,3,NULL,35
Uta Mesivta of Kiryas Joel,3,2,NULL,1940
Harrisburg University of Science and Technology,4,2,NULL,565
Stevens-Henager College,3,2,NULL,61
Blue Ridge Community and Technical College,2,1,NULL,1796
Chambersburg Beauty School,1,3,NULL,60
Daytona College,2,3,NULL,259
Delta Technical College-Mississippi,1,3,NULL,688
United States University,4,3,NULL,57
Empire Beauty School-Avondale,1,3,NULL,162
Empire Beauty School-Littleton,1,3,NULL,65
Empire Beauty School-Aurora,1,3,NULL,48
AmeriTech College-Draper,3,3,0.6807,723
Miller-Motte College Platt College-Moore,2,3,NULL,386
Universal Technical Institute of Massachusetts Inc,1,3,NULL,494
Eagle Gate College-Layton,3,3,NULL,136
