INSTNM,HIGHDEG,CONTROL,ADM_RATE,UGDS
Cortiva Institute-Miami,2,3,NULL,177
Prism Career Institute-Cherry Hill,1,3,0.474,51
Southwest College of Naturopathic Medicine & Health Sciences,4,2,NULL,NULL
Escuela de Peritos Electricistas de Isabela Inc,1,3,NULL,97
Virginia College-Birmingham,4,3,NULL,1915
Virginia College-Huntsville,3,3,NULL,438
Yeshiva D'monsey Rabbinical College,3,2,0.2167,55
Lincoln Technical Institute-Mahwah,1,3,NULL,885
Career Technical Institute,1,3,NULL,479
Northwest Vista College,2,1,NULL,12850
Oconee Fall Line Technical College,2,1,NULL,1103
York County Community College,2,1,NULL,1277
Northeast Technology Center-Afton,1,1,NULL,127
Western Suffolk BOCES,1,1,NULL,326
Sanford-Brown College-Atlanta,2,3,NULL,19
Arkansas State University-Mountain Home,2,1,NULL,1125
Columbia Gorge Community College,2,1,NULL,753
Arizona State University-Polytechnic,4,1,0.7609,3861
Colleen O'Haras Beauty Academy,1,3,NULL,100
Bakke Graduate University,4,2,NULL,NULL
Tillamook Bay Community College,2,1,NULL,250
Argosy University-Schaumburg,4,3,NULL,48
Manhattan School of Computer Technology,1,2,NULL,496
Ross College-Hopkinsville,2,3,NULL,92
Indian Capital Technology Center-Sallisaw,1,1,NULL,174
Indian Capital Technology Center-Stilwell,1,1,NULL,90
Paul Mitchell the School-St. George,1,3,NULL,58
Cadillac Institute of Cosmetology,1,3,NULL,17
Arizona College of Nursing-Tempe,2,3,NULL,494
Vanguard-Sentinel Adult Career and Technology Center,1,1,NULL,47
House of Heavilin Beauty College-Raymore,1,3,NULL,40
Living Arts College,3,3,0.8802,284
New York Conservatory for Dramatic Arts,2,3,0.9429,268
Eastern International College-Jersey City,3,3,NULL,223
Academia Serrant Inc,1,3,NULL,409
Champion Institute of Cosmetology,1,3,NULL,40
Pacific College,3,3,NULL,360
American College of Healthcare and Technology,1,3,NULL,167
Compu-Med Vocational Careers Corp,1,3,NULL,704
Advantage Technical College,1,3,NULL,63
Midwestern University-Glendale,4,2,NULL,NULL
Oregon Coast Community College,2,1,NULL,345
Le Cordon Bleu College of Culinary Arts-Pasadena,2,3,NULL,692
Gwinnett College-Sandy Springs,2,3,NULL,115
Lincoln Technical Institute-Brockton,1,3,NULL,289
Mildred Elley-Pittsfield Campus,1,3,NULL,250
Embry-Riddle Aeronautical University-Worldwide,4,2,0.6275,9877
Merkaz Bnos-Business School,1,2,0.9111,163
Lia Schorr Institute of Cosmetic Skin Care Training,1,3,NULL,35
CET-Alexandria,1,2,NULL,150
CET-Durham,1,2,NULL,54
Aviation Institute of Maintenance-Norfolk,1,3,NULL,184
Centura College-Richmond Main,2,3,NULL,96
Osceola Technical College,1,1,NULL,547
Miami Ad School,1,3,NULL,146
Green Country Technology Center,1,1,NULL,297
Nova College de Puerto Rico,1,3,NULL,284
Styles and Profiles Beauty College,1,3,NULL,21
John Wesley International Barber and Beauty College,1,3,NULL,99
Miller-Motte College-Platt College-Lawton,2,3,NULL,237
Southeastern College-West Palm Beach,2,3,NULL,415
Ottawa University-Milwaukee,4,2,NULL,160
Argosy University-Tampa,4,3,NULL,122
The Illinois Institute of Art-Schaumburg,3,3,NULL,511
Klamath Community College,2,1,NULL,1197
The Art Institute of Phoenix,3,3,NULL,899
L3Harris Flight Academy,1,3,NULL,439
American College of Acupuncture and Oriental Med,4,3,NULL,NULL
AOMA Graduate School of Integrative Medicine,4,3,NULL,NULL
Urban College of Boston,2,2,NULL,750
Branford Hall Career Institute-Windsor Campus,1,3,NULL,220
Golf Academy of America-Orlando,2,3,NULL,109
Golf Academy of America-Phoenix,2,3,NULL,99
Strayer University-Maryland,4,3,NULL,2482
Empire Beauty School-Bordentown,1,3,NULL,120
Empire Beauty School-Monroeville,1,3,NULL,131
Southern Careers Institute-San Antonio,1,3,NULL,455
Cortiva Institute-Virginia,1,3,NULL,77
Cayce/Reilly School of Massage,1,2,NULL,47
CET-Sacramento,1,2,NULL,101
Prism Career Institute-West Atlantic City,1,3,0.7195,41
Everest Institute-Marietta,1,2,NULL,20
The Creative Center,3,3,0.74,60
Studio Jewelers,1,3,NULL,44
Praxis Institute,1,3,NULL,395
San Juan Bautista School of Medicine,4,2,0.3,37
Texas Health and Science University,4,3,NULL,14
Carver Career Center,2,1,NULL,241
New Hampshire Institute of Art,4,2,0.4456,339
Cayuga Onondaga BOCES-Practical Nursing Program,1,1,0.4024,30
Clearfield County Career and Technology Center,1,1,NULL,67
Colegio de Cinematografia Artes y Television,2,3,NULL,866
Delaware County Technical School-Practical Nursing Program,1,1,1,33
Mid-Del Technology Center,1,1,NULL,92
New York Institute of Massage Inc,1,3,NULL,84
Jolie Hair and Beauty Academy-Ludlow,1,3,NULL,44
Dutchess BOCES-Practical Nursing Program,1,1,0.7671,124
Escuela Tecnica de Electricidad,1,3,NULL,375
Institute of Technology,2,3,NULL,1248
Garnet Career Center,1,1,NULL,120
Bristol Technical Education Center,1,1,NULL,74
Genesee Valley BOCES-Practical Nursing Program,1,1,NULL,129
Hamilton Fulton Montgomery BOCES-Practical Nursing Program,1,1,NULL,25
Henrico County-Saint Marys Hospital School of Practical Nursing,1,1,0.6531,83
Herkimer County BOCES-Practical Nursing Program,1,1,NULL,99
International Beauty College,1,3,NULL,84
Dewey University-Hato Rey,0,2,NULL,19
Cape Coral Technical College,1,1,NULL,244
Massachusetts General Hospital Dietetic Internship,4,2,NULL,NULL
UPMC Mercy School of Nursing,1,2,0.9375,104
Northland Career Center,1,1,NULL,31
Norwich Technical High School/Adult Licensed Practical Nurse Program,0,1,NULL,29
Ocean County Vocational-Technical School,1,1,NULL,417
Putnam Westchester BOCES-Practical Nursing Program,1,1,0.4217,43
Brightwood College-San Antonio-Ingram,2,3,NULL,226
Trinity College of Puerto Rico,2,2,NULL,174
Virginia Sewing Machines and School Center,1,3,NULL,190
Vogue Beauty and Barber School,1,3,NULL,72
Yeshiva of the Telshe Alumni,3,2,0.8205,116
Northeast Technology Center-Kansas,1,1,NULL,215
Kenneth Shuler School of Cosmetology-Rock Hill,1,3,NULL,106
University of Phoenix-Washington,4,3,NULL,208
University of Phoenix-Oregon,4,3,NULL,103
CET-El Paso,1,2,NULL,71
Brightwood College-Riverside,2,3,NULL,196
Appalachian School of Law,4,2,NULL,NULL
LIU Hudson at Westchester,4,2,NULL,NULL
Platt College-Ontario,3,3,NULL,488
Delaware College of Art and Design,2,2,0.8113,170
Argosy University-The Art Institute of California-Los Angeles,3,3,NULL,393
American University of Health Sciences,3,3,1,261
Career Networks Institute,2,3,NULL,453
Monty Tech,1,1,0.9783,44
Okaloosa Technical College,1,1,NULL,182
Lincoln Technical Institute-Lincoln,1,3,NULL,596
Wayne County Schools Career Center,1,1,NULL,180
Blessing Hospital School of Medical Laboratory Technology,1,2,NULL,4
Carolinas College of Health Sciences,2,1,0.3095,443
Lester E Cox Medical Center-School of Medical Technology,4,2,NULL,NULL
Western Governors University,4,2,NULL,63961
California Aeronautical University,4,3,NULL,282
Sullivan and Cogliano Training Center,2,3,NULL,318
Herzing University-New Orleans,4,3,0.9756,466
Spencerian College-Lexington,2,3,NULL,74
Florida Gulf Coast University,4,1,0.5615,13658
Harris School of Business-Sanford Campus,1,3,NULL,57
Little Priest Tribal College,2,2,NULL,116
South Louisiana Community College,2,1,NULL,5168
Pima Medical Institute-Chula Vista,2,3,NULL,975
Lincoln College of Technology-Marietta,2,3,NULL,299
Academy of Hair Design-Lufkin,1,3,NULL,82
Pathway Vocational Academy,1,3,NULL,60
Anson College of Cosmetology,0,3,NULL,2
Cortiva Institute,1,3,NULL,444
Toni & Guy Hairdressing Academy-Worcester,1,3,NULL,149
Northwest HVAC/R Training Center,1,2,NULL,46
L T International Beauty School,1,3,NULL,19
Myotherapy Institute,2,3,NULL,41
Florida College of Integrative Medicine,4,3,NULL,NULL
New Professions Technical Institute,1,3,NULL,64
Strand College of Hair Design,1,3,NULL,80
Branford Hall Career Institute-Southington Campus,1,3,NULL,364
City College-Miami,3,2,NULL,266
Ilisagvik College,2,1,NULL,69
Community College of Baltimore County,2,1,NULL,19338
Golf Academy of America-Myrtle Beach,2,3,NULL,168
Florida Coastal School of Law,4,3,NULL,NULL
White Earth Tribal and Community College,2,2,NULL,69
Centura College-North Charleston,1,3,NULL,0
Blue Cliff College-Metairie,1,3,NULL,867
Creative Images Institute of Cosmetology-North Dayton,1,3,NULL,176
Dewey University-Carolina,2,2,NULL,444
Yeshiva College of the Nations Capital,3,2,NULL,28
University of Phoenix-Maryland,4,3,NULL,106
Louisiana State University Health Sciences Center-Shreveport,4,1,NULL,28
Central Career Institute LLC,1,3,NULL,163
Franklin Career Institute,1,2,NULL,290
Montessori Institute of Milwaukee,4,2,NULL,NULL
Hair Academy II,1,3,NULL,226
Pryor Beauty College,1,3,NULL,29
Argosy University-Phoenix,4,3,NULL,156
Mr Leon's School of Hair Design-Lewiston,1,3,NULL,18
Vatterott College-St Joseph,2,3,NULL,66
Vatterott College-Sunset Hills,2,3,NULL,324
Southwest Acupuncture College-Boulder,4,3,NULL,NULL
Cortiva Institute-Orem,1,3,NULL,137
River Parishes Community College,2,1,NULL,1378
Los Angeles Film School,3,3,NULL,3128
Argosy University-Orange County,4,3,NULL,139
Dewey University-Bayamon,2,2,NULL,228
National American University-Bloomington,3,3,NULL,228
Century College,1,3,NULL,204
FINE Mortuary College,2,3,NULL,91
International Baptist College and Seminary,4,2,NULL,63
Gwinnett College,1,3,NULL,183
Fortis College-Foley,1,3,NULL,144
Medical Training College,1,3,NULL,205
Toni & Guy Hairdressing Academy-Plano,1,3,NULL,218
University of Connecticut-Waterbury Campus,4,1,0.5821,2010
University of Connecticut-Avery Point,4,1,0.624,669
University of Connecticut-Stamford,4,1,0.5738,1382
Vatterott College-Oklahoma City,2,3,NULL,203
University of Management and Technology,4,3,NULL,950
Baton Rouge Community College,2,1,NULL,6718
IYRS School of Technology & Trades,1,2,1,98
Linfield University-School of Nursing,3,2,NULL,343
Linfield University-Online and Continuing Education,4,2,NULL,275
Midwest Technical Institute-Illinois,1,3,NULL,401
Advanced Barber College and Hair Design,1,3,NULL,223
The College of Health Care Professions-Austin,2,3,NULL,316
Monteclaro Escuela de Hoteleria y Artes Culinarias,1,2,0.7778,12
Chicago School of Professional Psychology-College of Nursing,2,2,0.1113,244
Professional Golfers Career College,2,3,NULL,129
Chester Career College,2,3,NULL,162
Milan Institute-San Antonio Ingram,1,3,NULL,317
Rudae's School of Beauty Culture-Ft Wayne,1,3,NULL,123
Carrington College-San Jose,2,3,0.3513,715
Stevens-Henager College,4,2,NULL,782
Brookline College-Tucson,3,3,NULL,379
McCann School of Business & Technology,2,3,NULL,212
Miller-Motte College-McCann-Lewisburg,2,3,NULL,261
Carrington College-Pleasant Hill Campus,2,3,0.7917,437
Ridley-Lowell Business & Technical Institute-Poughkeepsie,1,3,NULL,242
Cortiva Institute,2,3,NULL,456
Modern Hairstyling Institute-Carolina,1,3,1,225
Stratford University,4,3,NULL,2243
Universal Technical Institute of California Inc,1,3,NULL,1388
American InterContinental University-Atlanta,4,3,NULL,1993
Altierus Career College-Chesapeake,2,2,NULL,225
Everest Institute-Greenspoint,1,2,NULL,136
The Academy of Hair Design Six,1,3,NULL,66
Eastern West Virginia Community and Technical College,2,1,NULL,356
Aviation Institute of Maintenance-Indianapolis,1,3,NULL,155
Branford Hall Career Institute-Springfield Campus,1,3,NULL,378
Remington College-Little Rock Campus,2,2,NULL,10
Everest University-Jacksonville,4,2,NULL,11
IVAEM College,1,3,NULL,142
Midwest College of Oriental Medicine-Skokie,4,3,NULL,20
Argosy University-Seattle,4,3,NULL,30
Carrington College-Spokane,2,3,0.7553,407
Brightwood College-Friendswood,1,3,NULL,113
Pierce College-Puyallup,2,1,NULL,3366
Cascadia College,2,1,NULL,2266
Johnson & Wales University-Denver,4,2,0.8521,1227
University of Phoenix-Ohio,4,3,NULL,100
CBD College,2,2,NULL,521
East West College of Natural Medicine,4,3,NULL,12
Atlantic Institute of Oriental Medicine,4,2,NULL,39
MDT College of Health Sciences,1,3,0.5952,292
Bennett Career Institute,1,3,NULL,338
Blue Cliff College-Shreveport,1,3,NULL,247
Blue Cliff College-Lafayette,1,3,NULL,311
Quest College,1,3,NULL,167
Community Care College,2,2,NULL,614
College of Biblical Studies,3,2,NULL,258
Erie 1 BOCES,1,1,0.3544,505
Fayette Beauty Academy,1,3,NULL,18
HDS Truck Driving Institute,1,3,NULL,95
International Training Careers,1,2,NULL,248
The King's University,4,2,0.4831,447
Fortis College-Baton Rouge,2,3,NULL,353
My Le's Beauty College,1,3,NULL,105
New Concept Massage and Beauty School,1,3,NULL,35
New York College of Traditional Chinese Medicine,4,2,NULL,75
Fortis College-Orange Park,2,3,NULL,425
Northeastern Seminary,4,2,NULL,NULL
Omega Institute of Cosmetology,1,3,NULL,60
Pacific Islands University,3,2,1,60
PCI College,1,3,NULL,87
Rosedale Bible College,2,2,NULL,61
American Career College-Lynwood,1,3,NULL,321
Seattle Institute of East Asian Medicine,4,3,NULL,NULL
Shawnee Beauty College,1,3,NULL,23
Acupuncture and Massage College,4,3,NULL,31
Southeastern School of Cosmetology,1,2,NULL,55
Universal Therapeutic Massage Institute,1,3,NULL,84
Upper Valley Educators Institute,4,2,NULL,NULL
Keck Graduate Institute,4,2,NULL,NULL
Aviation Institute of Maintenance-Atlanta,1,3,NULL,702
National Beauty College,1,3,NULL,5
Empire Beauty School-Kennesaw,1,3,NULL,169
Career Training Academy-Pittsburgh,2,3,NULL,80
Huntingdon County Career and Technology Center,1,1,0.2778,30
Missouri College of Cosmetology North,1,3,NULL,51
New York Automotive and Diesel Institute,1,3,NULL,144
Remington College-Baton Rouge Campus,2,2,NULL,45
Brightwood College-Beaumont,2,3,NULL,102
Brightwood College-Laredo,2,3,NULL,184
The Art Institute of Washington,3,3,NULL,666
New Saint Andrews College,4,2,0.9836,138
Arkansas State University-Newport,2,1,NULL,1557
Marlboro College Graduate & Professional Studies,4,2,NULL,0
University of Phoenix-Massachusetts,4,3,NULL,55
University of Phoenix-Wisconsin,4,3,NULL,58
University of Phoenix-Idaho,4,3,NULL,39
Atenas College,3,2,NULL,1005
Southwest Skill Center-Campus of Estrella Mountain Community College,1,1,NULL,250
Onondaga Cortland Madison BOCES,1,1,NULL,454
National American University-Ellsworth AFB Extension,3,3,NULL,129
National American University-Albuquerque West,3,3,NULL,162
National American University-Brooklyn Center,3,3,NULL,244
Interactive College of Technology,2,3,NULL,27
Pillar College,3,2,NULL,446
Miami Ad School-San Francisco,1,3,NULL,75
Oregon State University-Cascades Campus,4,1,0.6584,904
Milan Institute-Amarillo,1,3,NULL,119
Vatterott College-Dividend,2,3,NULL,770
Vatterott College-Tulsa,2,3,NULL,138
Vatterott College-Wichita,2,3,NULL,144
Southern University Law Center,4,1,NULL,NULL
Sanford-Brown College-Orlando,3,3,NULL,41
Lincoln Technical Institute-Lowell,1,3,NULL,238
Texas Barber College,1,3,NULL,631
Altierus Career College-Houston Hobby,1,2,NULL,373
Miller-Motte College-Charleston,2,3,NULL,621
American Career College-Anaheim,2,3,NULL,1067
Saginaw Chippewa Tribal College,2,1,NULL,117
Wyotech-Blairsville,2,2,NULL,479
Richmont Graduate University,4,2,NULL,NULL
The Seattle School of Theology & Psychology,4,2,NULL,NULL
Northwest College-Hillsboro,1,3,NULL,76
East Valley Institute of Technology,1,1,NULL,192
West Coast Ultrasound Institute,2,3,NULL,636
Irell & Manella Graduate School of Biological Sciences at City of Hope,0,2,NULL,NULL
Design's School of Cosmetology,1,3,NULL,67
University of the Rockies,4,3,NULL,NULL
Eli Whitney Technical High School,1,1,NULL,22
Harris School of Business-Wilmington Campus,1,3,NULL,286
Ultimate Medical Academy,2,2,NULL,274
Florida Barber Academy,1,3,NULL,153
Jacksonville Beauty Institute,1,3,NULL,28
M-DCPS The English Center,1,1,NULL,219
Florida Education Institute,1,3,NULL,316
National Graduate School of Quality Management,4,2,NULL,101
Texas County Technical College,2,2,0.7143,150
Aviation Institute of Maintenance-Kansas City,1,3,NULL,161
Blue Cliff College-Gulfport,1,3,NULL,384
Apex School of Theology,4,2,NULL,755
Institute for Therapeutic Massage,1,3,NULL,111
Metropolitan Learning Institute,1,2,NULL,646
Orleans Niagara BOCES-Practical Nursing Program,1,1,NULL,39
Yeshiva Shaarei Torah of Rockland,3,2,NULL,105
Leon Studio One School of Beauty Knowledge,1,3,NULL,20
American Institute of Alternative Medicine,2,3,1,376
Brown Aveda Institute-Mentor,1,3,NULL,139
Institute of Technology,1,3,NULL,311
Susquehanna County Career and Technology Center,1,1,NULL,66
Universidad Pentecostal Mizpa,4,2,NULL,295
Caribbean Forensic and Technical College,1,3,NULL,133
Concorde Career College-Grand Prairie,2,3,0.9519,811
Lamar Institute of Technology,2,1,NULL,2594
MJ's Beauty Academy Inc,1,3,NULL,66
Aviation Institute of Maintenance-Dallas,1,3,NULL,539
Healing Mountain Massage School,1,3,NULL,84
Eastern Virginia Career College,2,3,NULL,219
Rudy & Kelly Academy A Paul Mitchell Partner School,1,3,NULL,144
Nevada State College,3,1,0.7608,3345
Virginia College-Jackson,2,3,NULL,235
Virginia College-Austin,2,3,NULL,497
California State University-Channel Islands,4,1,0.7384,6338
Argosy University-The Art Institute of California-Orange County,3,3,NULL,771
Franklin W Olin College of Engineering,3,2,0.1019,331
Lincoln Technical Institute-Northeast Philadelphia,2,3,NULL,219
Lincoln Technical Institute-Center City Philadelphia,2,3,NULL,393
Won Institute of Graduate Studies,4,2,NULL,NULL
Lincoln Technical Institute-Paramus,1,3,NULL,565
Pima Medical Institute-Colorado Springs,2,3,NULL,421
University of Phoenix-Illinois,4,3,NULL,288
