INSTNM,HIGHDEG,CONTROL,ADM_RATE,UGDS
Erikson Institute,4,2,NULL,NULL
South Texas College,3,1,NULL,15961
Pike County Joint Vocational School District,1,1,NULL,17
Lorain County Joint Vocational School District,1,1,NULL,68
Roger Williams University School of Law,4,2,NULL,NULL
California State University-Monterey Bay,4,1,0.8562,6456
Ohio Media School-Valley View,1,3,NULL,217
EINE Inc,1,3,NULL,34
Marian Health Careers Center-Los Angeles Campus,1,3,NULL,134
Cleveland Clinic Health System-School of Diagnostic Imaging,1,2,NULL,34
Academy for Nursing and Health Occupations,2,2,NULL,702
Shawsheen Valley School of Practical Nursing,1,1,NULL,17
Shear Ego International School of Hair Design,1,3,NULL,167
Remington College-Memphis Campus,3,2,NULL,638
Fayette Institute of Technology,1,1,NULL,28
Capella University,4,3,NULL,11773
College of Menominee Nation,3,2,NULL,155
Leech Lake Tribal College,2,1,NULL,125
Spartan College of Aeronautics & Technology,2,3,NULL,391
Stone Academy-Waterbury,1,3,NULL,256
Yukon Beauty College Inc,1,3,NULL,18
United Education Institute-Morrow,1,3,NULL,1314
Toni & Guy Hairdressing Academy-Atlanta,1,3,NULL,65
Mitchells Academy,1,3,NULL,20
Artistic Academy of Hair Design,1,3,NULL,137
Motoring Technical Training Institute,1,3,NULL,292
Mech-Tech College,2,3,NULL,1947
Baldwin Beauty School-North Austin,1,3,NULL,83
Jean Madeline Aveda Institute,1,3,NULL,376
Pacific College of Health and Science,4,3,NULL,195
Johnson & Wales University-North Miami,4,2,NULL,659
Tricoci University of Beauty Culture-Indianapolis,1,3,NULL,292
Trine University-Regional/Non-Traditional Campuses,4,2,0.3889,255
Pennsylvania Highlands Community College,2,1,NULL,916
Nevada Career Institute,2,3,NULL,435
Phillips Theological Seminary,4,2,NULL,NULL
Empire Beauty School-Hanover,1,3,NULL,65
Industrial Management Training Institute,1,3,NULL,68
Allen School-Jamaica,1,3,NULL,91
Premiere Career College,1,3,NULL,183
The University of Texas MD Anderson Cancer Center,4,1,NULL,328
Paul Mitchell the School-Huntsville,1,3,NULL,164
Estes Institute of Cosmetology Arts and Science,1,3,NULL,39
Baldwin Park Adult & Community Education,1,1,NULL,347
Ventura Adult and Continuing Education,1,1,NULL,39
CT Aero Tech School,1,1,NULL,42
Stratford School for Aviation Maintenance Technicians,1,1,NULL,53
City College-Altamonte Springs,2,2,0.9524,242
Career Center of Southern Illinois,1,1,NULL,54
Crave Beauty Academy,1,3,NULL,171
Hastings Beauty School,1,3,NULL,14
Kirksville Area Technical Center,1,1,0.75,40
South Central Career Center,1,1,NULL,68
Saline County Career Center,1,1,0.5,23
Warrensburg Area Career Center,1,1,0.8571,19
Cass Career Center,1,1,1,29
Applied Technology Services,1,1,0.7143,126
Central College of Cosmetology,1,3,NULL,58
Southeast Missouri Hospital College of Nursing and Health Sciences,3,2,0.9,193
Messenger College,3,2,0.3333,33
Union County Vocational Technical School,1,1,NULL,50
Prism Career Institute-Philadelphia,1,3,NULL,289
Clinton Essex Warren Washington BOCES,1,1,0.2742,40
Jefferson Lewis BOCES-Practical Nursing Program,1,1,NULL,29
Veeb Nassau County School of Practical Nursing,1,1,NULL,212
Cattaraugus Allegany BOCES-Practical Nursing Program,1,1,NULL,30
Orange Ulster BOCES-Practical Nursing Program,1,1,1,37
Wayne Finger Lakes BOCES-Practical Nursing Program,1,1,NULL,143
Broome Delaware Tioga BOCES-Practical Nursing Program,1,1,0.6087,63
Washington Saratoga Warren Hamilton Essex BOCES-Practical Nursing Program,1,1,1,43
Albany BOCES-Adult Practical Nursing Program,1,1,NULL,161
Ulster BOCES-School of Practical Nursing,1,1,0.6667,21
Eastern Suffolk BOCES,1,1,0.9906,234
Rockland County BOCES-Practical Nursing Program,1,1,NULL,45
New York College of Health Professions,4,2,NULL,263
Charles Stuart School of Diamond Setting,1,3,NULL,61
Penta County Joint Vocational School,1,1,NULL,32
Career and Technology Education Centers of Licking County,1,1,NULL,234
Northern Career Institute,1,1,NULL,112
Washington County Career Center-Adult Technical Training,1,1,NULL,89
Ohio Media School-Cincinnati,1,3,NULL,144
Vantage Career Center,1,1,NULL,95
Indian Capital Technology Center-Muskogee,1,1,NULL,1944
Western Technology Center,1,1,NULL,139
Mid-America Technology Center,1,1,NULL,974
Eastern Oklahoma County Technology Center,1,1,NULL,105
Wes Watkins Technology Center,1,1,NULL,155
York County School of Technology-Adult & Continuing Education,1,1,NULL,116
Chester County Intermediate Unit,1,1,0.5294,97
Jefferson County Dubois Area Vocational Technical Practical Nursing Program,1,1,0.5833,19
Greater Johnstown Career and Technology Center,1,1,NULL,159
Mifflin County Academy of Science and Technology,1,1,1,18
Lenape Technical School Practical Nursing Program,1,1,NULL,93
Venango County Area Vocational Technical School,1,1,0.5818,55
Lancaster County Career and Technology Center,2,1,NULL,348
Lebanon County Area Vocational Technical School,1,1,NULL,122
Indiana County Technology Center,1,1,NULL,118
Northern Tier Career Center,1,1,0.6316,20
Hazleton Area Career Center,1,1,NULL,8
All-State Career School-Pittsburgh,1,3,NULL,388
Quality Technical and Beauty College,1,3,NULL,21
D'Mart Institute,1,3,NULL,322
Automeca Technical College-Aguadilla,1,3,NULL,192
North Central Institute,2,3,NULL,62
Pipo Academy of Hair Design,1,3,NULL,25
Tint School of Makeup and Cosmetology-Dallas,1,3,NULL,219
United Technical Center,1,1,0.7143,23
Charles H McCann Technical School,1,1,NULL,37
Central California School of Continuing Education,1,3,NULL,112
Mercy Hospital School of Practical Nursing-Plantation General Hospital,1,3,1,91
Marion Technical College,1,1,NULL,357
Rivertown School of Beauty Barber Skin Care and Nails,1,3,NULL,129
Atlanta Institute of Music and Media,2,3,NULL,270
Illinois Media School,1,3,NULL,96
New Dimensions School of Hair Design,1,3,NULL,29
Forbes Road Career and Technology Center,1,1,NULL,9
Jna Institute of Culinary Arts,2,3,NULL,14
Putnam Career and Technical Center,1,1,NULL,20
Crawford County Career and Technical Center Practical Nursing Program,1,1,NULL,28
Texas College of Cosmetology-San Angelo,1,3,NULL,79
Automeca Technical College-Bayamon,1,3,NULL,348
Automeca Technical College-Caguas,1,3,NULL,104
Automeca Technical College-Ponce,1,3,NULL,148
Centura College-Chesapeake,3,3,NULL,164
University of Phoenix-Hawaii,4,3,NULL,107
Prism Career Institute-Cherry Hill,1,3,NULL,346
Southwest College of Naturopathic Medicine & Health Sciences,4,2,NULL,NULL
Escuela de Peritos Electricistas de Isabela Inc,1,3,NULL,64
Yeshiva D'monsey Rabbinical College,3,2,0.4906,71
Lincoln Technical Institute-Mahwah,1,3,NULL,897
Career Technical Institute,2,3,NULL,493
Northwest Vista College,2,1,NULL,13727
Oconee Fall Line Technical College,2,1,NULL,1529
York County Community College,2,1,NULL,931
Western Suffolk BOCES,1,1,NULL,308
Arkansas State University-Mountain Home,2,1,NULL,881
Columbia Gorge Community College,2,1,NULL,633
Bakke Graduate University,4,2,NULL,NULL
Tillamook Bay Community College,2,1,NULL,249
Manhattan School of Computer Technology,1,2,NULL,392
Ross College-Hopkinsville,2,3,NULL,98
Paul Mitchell the School-St. George,1,3,NULL,105
Cadillac Institute of Cosmetology,1,3,NULL,10
Arizona College of Nursing-Tempe,2,3,NULL,524
Vanguard-Sentinel Adult Career and Technology Center,1,1,NULL,23
House of Heavilin Beauty College-Raymore,1,3,NULL,29
Living Arts College,3,3,1,171
New York Conservatory for Dramatic Arts,2,3,0.9588,257
Eastern International College-Jersey City,3,3,NULL,292
Academia Serrant Inc,1,3,NULL,157
San Joaquin Valley College-Fresno Aviation,2,3,NULL,189
Pacific College,3,3,0.3846,223
American College of Healthcare and Technology,1,3,NULL,351
Compu-Med Vocational Careers Corp,1,3,NULL,243
Advantage Technical College,1,3,NULL,512
Mid Cities Barber College,1,3,NULL,33
Midwestern University-Glendale,4,2,NULL,NULL
Oregon Coast Community College,2,1,NULL,349
Gwinnett College-Sandy Springs,1,3,NULL,114
Mildred Elley-Pittsfield Campus,1,3,NULL,202
Embry-Riddle Aeronautical University-Worldwide,4,2,0.6272,10070
Merkaz Bnos-Business School,1,2,0.8776,139
Lia Schorr Institute of Cosmetic Skin Care Training,1,3,NULL,45
CET-Alexandria,1,2,NULL,101
Aviation Institute of Maintenance-Norfolk,1,3,NULL,230
Centura College-Richmond Main,1,3,NULL,160
Osceola Technical College,1,1,NULL,222
Miami Ad School,1,3,NULL,66
Green Country Technology Center,1,1,NULL,57
Nova College de Puerto Rico,1,3,NULL,190
John Wesley International Barber and Beauty College,1,3,NULL,47
Miller-Motte College-Platt College-Lawton,1,3,NULL,105
Southeastern College-West Palm Beach,2,3,0.9088,684
Ottawa University-Milwaukee,4,2,NULL,104
Klamath Community College,2,1,NULL,1034
L3Harris Flight Academy,1,3,NULL,365
American College of Acupuncture and Oriental Med,4,3,NULL,NULL
AOMA Graduate School of Integrative Medicine,4,3,NULL,NULL
Urban College of Boston,2,2,NULL,446
Strayer University-Maryland,4,3,NULL,2335
Empire Beauty School-Monroeville,1,3,NULL,81
Southern Careers Institute-San Antonio,1,3,NULL,684
Cayce/Reilly School of Massage,1,2,NULL,42
Prism Career Institute-West Atlantic City,1,3,NULL,119
The Creative Center,3,3,NULL,24
Studio Jewelers,1,3,NULL,20
Praxis Institute,1,3,NULL,405
San Juan Bautista School of Medicine,4,2,0.8276,62
Texas Health and Science University,4,3,NULL,27
Carver Career Center,2,1,NULL,178
Cayuga Onondaga BOCES-Practical Nursing Program,1,1,1,37
Clearfield County Career and Technology Center,1,1,NULL,41
Colegio de Cinematografia Artes y Television,2,3,NULL,619
Delaware County Technical School-Practical Nursing Program,1,1,1,73
Mid-Del Technology Center,1,1,NULL,60
New York Institute of Massage Inc,1,3,NULL,21
Jolie Hair and Beauty Academy-Ludlow,1,3,NULL,32
Dutchess BOCES-Practical Nursing Program,1,1,0.8,81
Escuela Tecnica de Electricidad,1,3,NULL,184
Institute of Technology,2,3,NULL,1279
Garnet Career Center,1,1,NULL,76
Bristol Technical Education Center,1,1,NULL,83
Genesee Valley BOCES-Practical Nursing Program,1,1,NULL,111
Henrico County-Saint Marys Hospital School of Practical Nursing,1,1,0.6372,104
Herkimer County BOCES-Practical Nursing Program,1,1,NULL,79
International Beauty College,1,3,NULL,61
Cape Coral Technical College,1,1,NULL,319
UPMC Mercy School of Nursing,1,2,0.25,157
Ocean County Vocational-Technical School,1,1,NULL,316
Trinity College of Puerto Rico,2,2,NULL,45
Yeshiva of the Telshe Alumni,3,2,NULL,75
Kenneth Shuler School of Cosmetology-Rock Hill,1,3,NULL,161
CET-El Paso,1,2,NULL,77
Appalachian School of Law,4,2,NULL,NULL
Platt College-Ontario,3,3,NULL,522
Delaware College of Art and Design,2,2,0.639,97
American University of Health Sciences,3,3,NULL,323
Career Networks Institute,3,3,NULL,522
Monty Tech,1,1,1,40
Okaloosa Technical College,1,1,NULL,458
Lincoln Technical Institute-Lincoln,1,3,NULL,818
Wayne County Schools Career Center,1,1,NULL,137
Carolinas College of Health Sciences,3,1,0.3214,508
Western Governors University,4,2,NULL,104919
California Aeronautical University,4,3,NULL,269
Herzing University-New Orleans,4,2,0.9211,443
Florida Gulf Coast University,4,1,0.7749,13530
Little Priest Tribal College,2,1,NULL,91
South Louisiana Community College,2,1,NULL,5069
Pima Medical Institute-Chula Vista,2,3,NULL,737
Lincoln College of Technology-Marietta,2,3,NULL,496
Academy of Hair Design-Lufkin,1,3,NULL,83
Pathway Vocational Academy,1,3,NULL,28
Anson College of Cosmetology,1,3,NULL,3
Cortiva Institute,1,3,NULL,316
Toni & Guy Hairdressing Academy-Worcester,1,3,NULL,240
Northwest HVAC/R Training Center,1,2,0.8462,39
Myotherapy Institute,2,3,NULL,13
Florida College of Integrative Medicine,4,3,NULL,NULL
New Professions Technical Institute,1,3,NULL,16
Strand College of Hair Design,1,3,NULL,70
City College-Miami,3,2,NULL,52
Ilisagvik College,3,1,NULL,120
Community College of Baltimore County,2,1,NULL,15560
Florida Coastal School of Law,4,3,NULL,NULL
White Earth Tribal and Community College,2,2,NULL,127
Blue Cliff College-Metairie,1,3,NULL,987
Creative Images Institute of Cosmetology-North Dayton,1,3,NULL,154
Dewey University-Carolina,3,2,NULL,345
Yeshiva College of the Nations Capital,3,2,NULL,31
Louisiana State University Health Sciences Center-Shreveport,4,1,NULL,29
Central Career Institute LLC,1,3,NULL,80
Hair Academy II,1,3,NULL,155
Mr Leon's School of Hair Design-Lewiston,1,3,NULL,13
Southwest Acupuncture College-Boulder,4,3,NULL,NULL
River Parishes Community College,2,1,NULL,1971
Los Angeles Film School,3,3,NULL,5669
Century College,1,3,NULL,306
FINE Mortuary College,2,3,NULL,100
International Baptist College and Seminary,4,2,NULL,48
Gwinnett College,1,3,NULL,101
Fortis College-Foley,1,3,NULL,87
Medical Training College,1,3,NULL,233
Toni & Guy Hairdressing Academy-Plano,1,3,NULL,147
University of Connecticut-Waterbury Campus,4,1,0.9663,835
University of Connecticut-Avery Point,4,1,0.9427,545
University of Connecticut-Stamford,4,1,0.914,2255
University of Management and Technology,4,3,NULL,192
Baton Rouge Community College,2,1,NULL,6673
IYRS School of Technology & Trades,1,2,0.775,60
Linfield University-School of Nursing,3,2,NULL,340
Linfield University-Online and Continuing Education,4,2,NULL,163
Midwest Technical Institute-Illinois,1,3,NULL,504
Advanced Barber College and Hair Design,1,3,NULL,182
The College of Health Care Professions-Austin,2,3,NULL,666
Monteclaro Escuela de Hoteleria y Artes Culinarias,0,2,NULL,12
New Community Career & Technical Institute,1,2,NULL,81
Chicago School of Professional Psychology-College of Nursing,3,2,0.0364,81
Professional Golfers Career College,2,3,NULL,86
Chester Career College,2,3,NULL,159
Milan Institute-San Antonio Ingram,1,3,NULL,222
Rudae's School of Beauty Culture-Ft Wayne,1,3,NULL,112
Carrington College-San Jose,2,3,NULL,578
Stevens-Henager College,4,2,NULL,74
Brookline College-Tucson,2,3,NULL,349
Miller-Motte College-McCann-Lewisburg,2,3,NULL,193
Carrington College-Pleasant Hill Campus,2,3,NULL,325
Cortiva Institute,1,3,NULL,172
Modern Hairstyling Institute-Carolina,1,3,1,108
Stratford University,4,3,NULL,1682
Universal Technical Institute of California Inc,2,3,NULL,1318
American InterContinental University-Atlanta,4,3,NULL,1311
The Academy of Hair Design Six,1,3,NULL,50
Eastern West Virginia Community and Technical College,2,1,NULL,193
Aviation Institute of Maintenance-Indianapolis,1,3,NULL,193
IVAEM College,1,3,NULL,40
Midwest College of Oriental Medicine-Skokie,4,3,NULL,12
Carrington College-Spokane,2,3,NULL,360
Cascadia College,3,1,NULL,2044
Johnson & Wales University-Denver,4,2,NULL,375
CBD College,2,2,NULL,974
East West College of Natural Medicine,4,3,NULL,NULL
Atlantic Institute of Oriental Medicine,4,2,NULL,69
MDT College of Health Sciences,1,3,0.7193,231
Bennett Career Institute,1,3,NULL,267
Blue Cliff College-Lafayette,1,3,NULL,288
Quest College,1,3,NULL,359
Community Care College,2,2,NULL,658
Erie 1 BOCES,1,1,NULL,403
HDS Truck Driving Institute,1,3,NULL,176
International Training Careers,1,2,NULL,21
The King's University,4,2,0.9429,319
Fortis College-Baton Rouge,2,3,NULL,408
My Le's Beauty College,1,3,NULL,155
New Concept Massage and Beauty School,1,3,NULL,48
New York College of Traditional Chinese Medicine,4,2,NULL,78
Fortis College-Orange Park,2,3,NULL,489
Northeastern Seminary,4,2,NULL,NULL
Omega Institute of Cosmetology,1,3,NULL,55
Pacific Islands University,3,2,0.9732,273
PCI College,3,3,NULL,140
Rosedale Bible College,2,2,NULL,71
Seattle Institute of East Asian Medicine,4,3,NULL,NULL
Shawnee Beauty College,1,3,NULL,31
Acupuncture and Massage College,4,3,NULL,41
Upper Valley Educators Institute,4,2,NULL,NULL
Keck Graduate Institute,4,2,NULL,NULL
Aviation Institute of Maintenance-Atlanta,1,3,NULL,870
Empire Beauty School-Kennesaw,1,3,NULL,106
Huntingdon County Career and Technology Center,1,1,NULL,41
Missouri College of Cosmetology North,1,3,NULL,55
New York Automotive and Diesel Institute,2,3,NULL,242
Remington College-Baton Rouge Campus,2,2,NULL,129
New Saint Andrews College,4,2,0.8615,143
Arkansas State University-Newport,2,1,NULL,1216
Atenas College,3,2,NULL,558
Onondaga Cortland Madison BOCES,1,1,NULL,297
National American University-Ellsworth AFB Extension,3,3,NULL,58
Interactive College of Technology,2,3,NULL,45
Pillar College,4,2,NULL,281
Miami Ad School-San Francisco,1,3,NULL,19
Oregon State University-Cascades Campus,4,1,0.7669,1045
Milan Institute-Amarillo,1,3,NULL,114
Southern University Law Center,4,1,NULL,NULL
Texas Barber College,1,3,NULL,571
Miller-Motte College-Charleston,2,3,NULL,309
American Career College-Anaheim,2,3,NULL,1274
Saginaw Chippewa Tribal College,2,1,NULL,85
Richmont Graduate University,4,2,NULL,NULL
The Seattle School of Theology & Psychology,4,2,NULL,NULL
Northwest College-Hillsboro,1,3,NULL,31
East Valley Institute of Technology,1,1,NULL,275
West Coast Ultrasound Institute,3,3,NULL,712
Irell & Manella Graduate School of Biological Sciences at City of Hope,4,2,NULL,NULL
Design's School of Cosmetology,1,3,NULL,15
Ultimate Medical Academy,2,2,NULL,7124
Florida Barber Academy,1,3,NULL,221
M-DCPS The English Center,1,1,NULL,246
Florida Education Institute,1,3,NULL,239
Texas County Technical College,2,2,0.625,52
Aviation Institute of Maintenance-Kansas City,1,3,NULL,173
Blue Cliff College-Gulfport,1,3,NULL,303
