unique_id,worker_id,gender,english_first_language,age_group,education,dataset
2052,335,female,0,18-30,hs,toxicity
2053,1906,male,0,30-45,hs,toxicity
2054,1564,male,0,30-45,hs,toxicity
2055,2339,male,0,30-45,hs,toxicity
2056,2337,male,0,18-30,masters,toxicity
2057,207,male,0,Under 18,hs,toxicity
2058,3033,female,1,30-45,masters,toxicity
2059,999,male,0,18-30,hs,toxicity
2060,2974,male,0,18-30,hs,toxicity
2061,3107,female,0,18-30,bachelors,toxicity
2062,3551,male,0,18-30,bachelors,toxicity
2063,2081,male,0,18-30,bachelors,toxicity
2064,1191,male,0,45-60,bachelors,toxicity
2065,4219,male,0,30-45,professional,toxicity
2066,1282,male,1,18-30,bachelors,toxicity
2067,2425,male,0,18-30,masters,toxicity
2068,3843,male,0,18-30,bachelors,toxicity
2069,1668,male,1,18-30,bachelors,toxicity
2070,2691,male,0,18-30,hs,toxicity
2071,1753,male,0,18-30,professional,toxicity
2072,3011,male,0,18-30,hs,toxicity
2073,4044,male,0,30-45,professional,toxicity
2074,1363,male,0,30-45,professional,toxicity
2075,2393,female,0,30-45,bachelors,toxicity
2076,620,male,0,30-45,masters,toxicity
2077,851,male,0,18-30,masters,toxicity
2078,3729,male,0,30-45,bachelors,toxicity
2079,2309,male,0,18-30,bachelors,toxicity
2080,1920,male,1,18-30,hs,toxicity
2081,2842,male,0,30-45,hs,toxicity
2082,372,male,0,30-45,bachelors,toxicity
2083,3092,male,0,18-30,hs,toxicity
2084,2857,female,0,18-30,hs,toxicity
2085,658,male,0,18-30,hs,toxicity
2086,3055,female,0,18-30,hs,toxicity
2087,2213,female,0,18-30,masters,toxicity
2088,3336,male,0,18-30,hs,toxicity
2089,977,female,0,30-45,hs,toxicity
2090,600,male,0,18-30,bachelors,toxicity
2091,3297,male,0,18-30,hs,toxicity
2092,3162,female,0,30-45,masters,toxicity
2093,3455,male,0,30-45,masters,toxicity
2094,2421,female,1,18-30,hs,toxicity
2095,3102,male,0,30-45,professional,toxicity
2096,195,male,0,30-45,bachelors,toxicity
2097,2267,female,0,45-60,hs,toxicity
2098,3608,male,0,30-45,bachelors,toxicity
2099,1148,male,1,30-45,bachelors,toxicity
2100,400,female,0,30-45,bachelors,toxicity
2101,482,male,0,Under 18,hs,toxicity
2102,1298,female,1,18-30,bachelors,toxicity
2103,1658,male,0,18-30,bachelors,toxicity
2104,3235,female,0,30-45,bachelors,toxicity
2105,850,male,1,30-45,hs,toxicity
2106,1289,female,0,18-30,hs,toxicity
2107,1577,female,1,45-60,bachelors,toxicity
2108,3826,female,0,30-45,masters,toxicity
2109,1307,male,0,30-45,hs,toxicity
2110,1623,female,1,30-45,bachelors,toxicity
2111,1883,female,1,18-30,hs,toxicity
2112,2564,male,0,18-30,hs,toxicity
2113,14,male,1,30-45,bachelors,toxicity
2114,278,male,0,18-30,hs,toxicity
2115,2118,male,0,18-30,bachelors,toxicity
2116,1650,male,0,18-30,masters,toxicity
2117,1523,male,0,Under 18,hs,toxicity
2118,2834,female,1,30-45,masters,toxicity
2119,1461,male,0,30-45,hs,toxicity
2120,933,male,0,,some,toxicity
2121,463,female,0,18-30,bachelors,toxicity
2122,443,male,0,18-30,hs,toxicity
2123,2275,male,1,30-45,bachelors,toxicity
2124,3569,male,0,18-30,hs,toxicity
2125,2581,male,0,18-30,some,toxicity
2126,4273,female,0,18-30,bachelors,toxicity
2127,1878,male,1,18-30,professional,toxicity
2128,909,male,1,18-30,hs,toxicity
2129,612,male,1,18-30,bachelors,toxicity
2130,3640,male,1,18-30,masters,toxicity
2131,3715,female,0,Over 60,professional,toxicity
2132,4256,female,0,18-30,bachelors,toxicity
2133,3500,male,0,18-30,hs,toxicity
2134,3881,male,0,18-30,masters,toxicity
2135,4122,female,1,30-45,hs,toxicity
2136,2451,male,1,18-30,bachelors,toxicity
2137,1112,female,0,18-30,hs,toxicity
2138,1774,female,0,18-30,professional,toxicity
2139,3615,male,0,30-45,masters,toxicity
2140,1696,male,0,30-45,hs,toxicity
2141,2170,male,0,18-30,hs,toxicity
2142,3884,female,0,30-45,bachelors,toxicity
2143,744,male,0,18-30,hs,toxicity
2144,3065,male,1,18-30,masters,toxicity
2145,2953,male,0,30-45,professional,toxicity
2146,421,male,0,18-30,masters,toxicity
2147,2289,male,1,30-45,bachelors,toxicity
2148,2444,male,0,30-45,hs,toxicity
2149,904,male,0,18-30,hs,toxicity
2150,1018,male,0,18-30,professional,toxicity
2151,3918,male,0,30-45,bachelors,toxicity
2152,3637,male,0,18-30,bachelors,toxicity
2153,3272,male,0,30-45,hs,toxicity
2154,3450,female,0,30-45,hs,toxicity
2155,313,male,0,18-30,hs,toxicity
2156,3256,female,1,30-45,hs,toxicity
2157,3207,male,0,18-30,bachelors,toxicity
2158,2233,male,0,30-45,hs,toxicity
2159,2466,male,1,18-30,bachelors,toxicity
2160,3618,male,0,30-45,bachelors,toxicity
2161,2808,female,0,30-45,hs,toxicity
2162,66,male,0,30-45,masters,toxicity
2163,358,male,0,30-45,hs,toxicity
2164,3281,female,0,45-60,hs,toxicity
2165,2636,male,1,18-30,masters,toxicity
2166,2195,male,1,18-30,hs,toxicity
2167,935,female,0,30-45,hs,toxicity
2168,3237,male,0,18-30,masters,toxicity
2169,4037,male,0,18-30,bachelors,toxicity
2170,2522,male,0,,bachelors,toxicity
2171,590,male,0,30-45,hs,toxicity
2172,2719,male,0,45-60,professional,toxicity
2173,171,male,1,30-45,some,toxicity
2174,1781,male,0,18-30,masters,toxicity
2175,1314,female,0,30-45,masters,toxicity
2176,946,female,0,30-45,hs,toxicity
2177,3990,male,0,18-30,bachelors,toxicity
2178,354,male,0,30-45,bachelors,toxicity
2179,1094,male,0,30-45,masters,toxicity
2180,773,male,1,30-45,bachelors,toxicity
2181,2643,male,0,30-45,bachelors,toxicity
2182,764,male,0,30-45,bachelors,toxicity
2183,3365,female,0,18-30,masters,toxicity
2184,1559,male,0,18-30,masters,toxicity
2185,4149,female,1,18-30,bachelors,toxicity
2186,3961,male,0,30-45,professional,toxicity
2187,3351,male,0,30-45,hs,toxicity
2188,3329,male,0,30-45,hs,toxicity
2189,880,male,1,30-45,masters,toxicity
2190,780,female,0,30-45,bachelors,toxicity
2191,1117,female,0,18-30,bachelors,toxicity
2192,710,male,0,18-30,hs,toxicity
2193,2291,male,0,30-45,masters,toxicity
2194,3103,female,0,18-30,bachelors,toxicity
2195,998,male,0,18-30,bachelors,toxicity
2196,3977,female,0,18-30,bachelors,toxicity
2197,46,female,0,18-30,bachelors,toxicity
2198,993,female,0,18-30,bachelors,toxicity
2199,2709,male,0,30-45,bachelors,toxicity
2200,1471,female,1,45-60,bachelors,toxicity
2201,916,male,0,30-45,masters,toxicity
2202,2198,male,0,18-30,bachelors,toxicity
2203,802,female,0,30-45,professional,toxicity
2204,2589,female,1,30-45,some,toxicity
2205,576,male,0,30-45,masters,toxicity
2206,2783,female,0,18-30,bachelors,toxicity
2207,3024,male,1,30-45,bachelors,toxicity
2208,491,male,0,30-45,hs,toxicity
2209,2206,male,0,18-30,bachelors,toxicity
2210,3486,female,1,45-60,hs,toxicity
2211,4019,female,1,45-60,bachelors,toxicity
2212,2867,male,1,18-30,hs,toxicity
2213,2223,male,0,18-30,hs,toxicity
2214,47,male,0,18-30,bachelors,toxicity
2215,3192,male,0,45-60,masters,toxicity
2216,1346,male,0,18-30,hs,toxicity
2217,376,female,0,18-30,bachelors,toxicity
2218,1434,male,0,18-30,professional,toxicity
2219,2702,female,0,Over 60,masters,toxicity
2220,1695,male,0,30-45,hs,toxicity
2221,3553,male,0,18-30,some,toxicity
2222,2558,male,0,30-45,bachelors,toxicity
2223,1168,male,0,18-30,hs,toxicity
2224,17,male,0,18-30,professional,toxicity
2225,2107,male,0,18-30,hs,toxicity
2226,1952,male,0,18-30,hs,toxicity
2227,795,male,0,18-30,professional,toxicity
2228,2994,male,0,18-30,masters,toxicity
2229,2541,male,0,18-30,hs,toxicity
2230,865,male,0,18-30,hs,toxicity
2231,2103,male,0,30-45,professional,toxicity
2232,1151,male,0,18-30,bachelors,toxicity
2233,3332,male,0,30-45,bachelors,toxicity
2234,2825,female,0,18-30,hs,toxicity
2235,1392,male,0,18-30,masters,toxicity
2236,2746,male,0,45-60,bachelors,toxicity
2237,1605,female,0,30-45,masters,toxicity
2238,1922,male,0,18-30,hs,toxicity
2239,1832,male,0,18-30,bachelors,toxicity
2240,3339,male,0,18-30,bachelors,toxicity
2241,3686,female,0,18-30,masters,toxicity
2242,834,male,0,30-45,bachelors,toxicity
2243,2303,male,0,18-30,professional,toxicity
2244,4013,male,0,30-45,masters,toxicity
2245,1127,male,0,18-30,bachelors,toxicity
2246,3046,female,0,30-45,professional,toxicity
2247,820,male,1,30-45,masters,toxicity
2248,23,male,1,30-45,professional,toxicity
2249,3701,female,0,18-30,bachelors,toxicity
2250,1613,male,0,18-30,professional,toxicity
2251,412,male,0,30-45,bachelors,toxicity
2252,2927,female,0,18-30,professional,toxicity
2253,3071,male,0,18-30,professional,toxicity
2254,2899,male,0,18-30,bachelors,toxicity
2255,987,female,1,30-45,bachelors,toxicity
2256,4069,female,1,30-45,hs,toxicity
2257,512,male,0,45-60,professional,toxicity
2258,2959,male,0,18-30,professional,toxicity
2259,2232,male,1,30-45,masters,toxicity
2260,2188,male,0,18-30,bachelors,toxicity
2261,3122,female,0,30-45,masters,toxicity
2262,1876,female,0,45-60,hs,toxicity
2263,2598,female,0,30-45,bachelors,toxicity
2264,1241,female,0,18-30,hs,toxicity
2265,1137,male,1,18-30,bachelors,toxicity
2266,1586,female,0,18-30,hs,toxicity
2267,1933,male,0,30-45,bachelors,toxicity
2268,3472,female,0,18-30,bachelors,toxicity
2269,3105,female,1,18-30,some,toxicity
2270,1384,male,0,18-30,hs,toxicity
2271,2182,male,0,18-30,bachelors,toxicity
2272,3837,male,0,30-45,masters,toxicity
2273,2222,female,0,18-30,bachelors,toxicity
2274,6,female,0,30-45,professional,toxicity
2275,2486,male,0,45-60,masters,toxicity
2276,2143,female,1,45-60,hs,toxicity
2277,1420,female,0,30-45,professional,toxicity
2278,543,male,0,18-30,professional,toxicity
2279,3534,female,0,18-30,bachelors,toxicity
2280,1930,male,0,18-30,masters,toxicity
2281,2931,female,0,18-30,hs,toxicity
2282,284,male,0,18-30,bachelors,toxicity
2283,3966,female,0,45-60,bachelors,toxicity
2284,3674,male,0,30-45,professional,toxicity
2285,3985,male,0,45-60,bachelors,toxicity
2286,329,male,0,18-30,bachelors,toxicity
2287,1431,female,1,18-30,bachelors,toxicity
2288,486,male,1,30-45,hs,toxicity
2289,317,male,0,18-30,bachelors,toxicity
2290,500,male,0,45-60,professional,toxicity
2291,510,female,0,30-45,doctorate,toxicity
2292,2008,female,0,18-30,hs,toxicity
2293,3891,male,0,18-30,bachelors,toxicity
2294,1294,male,0,18-30,masters,toxicity
2295,2109,male,1,30-45,hs,toxicity
2296,4231,female,1,30-45,hs,toxicity
2297,3685,male,0,30-45,hs,toxicity
2298,1653,male,0,18-30,hs,toxicity
2299,4241,male,1,30-45,masters,toxicity
2300,3014,male,0,18-30,professional,toxicity
2301,327,male,1,18-30,professional,toxicity
2302,2504,female,1,18-30,hs,toxicity
2303,3636,female,1,18-30,hs,toxicity
2304,1061,male,1,18-30,bachelors,toxicity
2305,3556,male,1,18-30,bachelors,toxicity
2306,1141,female,0,30-45,hs,toxicity
2307,712,male,0,18-30,hs,toxicity
2308,1267,male,0,30-45,hs,toxicity
2309,3159,male,0,18-30,bachelors,toxicity
2310,4270,male,0,30-45,masters,toxicity
2311,838,male,0,18-30,bachelors,toxicity
2312,606,male,0,30-45,professional,toxicity
2313,2447,male,0,30-45,masters,toxicity
2314,1028,male,0,18-30,hs,toxicity
2315,1155,male,0,18-30,professional,toxicity
2316,2700,female,0,45-60,hs,toxicity
2317,722,male,0,30-45,hs,toxicity
2318,3748,female,1,45-60,professional,toxicity
2319,3424,male,0,18-30,bachelors,toxicity
2320,304,male,0,18-30,bachelors,toxicity
2321,4233,male,0,18-30,masters,toxicity
2322,2734,male,1,18-30,bachelors,toxicity
2323,2986,male,0,18-30,bachelors,toxicity
2324,574,male,0,30-45,hs,toxicity
2325,4058,female,0,18-30,bachelors,toxicity
2326,4073,female,1,30-45,bachelors,toxicity
2327,2146,male,0,Under 18,some,toxicity
2328,2906,female,0,18-30,bachelors,toxicity
2329,3552,male,0,Under 18,hs,toxicity
2330,1369,female,0,18-30,professional,toxicity
2331,4179,female,1,Over 60,bachelors,toxicity
2332,1198,female,0,18-30,bachelors,toxicity
2333,253,male,0,18-30,bachelors,toxicity
2334,3429,female,0,30-45,professional,toxicity
2335,2030,male,0,18-30,hs,toxicity
2336,321,male,0,18-30,hs,toxicity
2337,3817,female,1,45-60,bachelors,toxicity
2338,197,male,0,18-30,hs,toxicity
2339,120,female,1,18-30,bachelors,toxicity
2340,1496,female,1,45-60,hs,toxicity
2341,1257,male,0,18-30,masters,toxicity
2342,206,female,0,45-60,professional,toxicity
2343,1921,male,0,18-30,hs,toxicity
2344,1449,male,0,18-30,professional,toxicity
2345,474,male,0,18-30,bachelors,toxicity
2346,2200,male,0,30-45,hs,toxicity
2347,493,male,1,30-45,hs,toxicity
2348,2356,male,1,18-30,bachelors,toxicity
2349,1107,male,0,18-30,bachelors,toxicity
2350,502,male,0,30-45,professional,toxicity
2351,2523,female,0,18-30,masters,toxicity
2352,2633,male,0,30-45,hs,toxicity
2353,2464,male,1,18-30,bachelors,toxicity
2354,3750,male,0,45-60,masters,toxicity
2355,2045,female,0,18-30,bachelors,toxicity
2356,2078,female,1,18-30,professional,toxicity
2357,4007,female,0,18-30,doctorate,toxicity
2358,2971,male,0,30-45,hs,toxicity
2359,1831,male,0,18-30,hs,toxicity
2360,3180,female,1,30-45,hs,toxicity
2361,823,female,1,30-45,bachelors,toxicity
2362,1327,female,0,30-45,bachelors,toxicity
2363,2085,female,0,30-45,bachelors,toxicity
2364,3087,female,1,18-30,bachelors,toxicity
2365,3824,male,0,18-30,hs,toxicity
2366,2101,male,0,18-30,bachelors,toxicity
2367,3131,male,0,18-30,bachelors,toxicity
2368,3170,female,0,45-60,bachelors,toxicity
2369,2163,female,1,,masters,toxicity
2370,1726,male,0,18-30,professional,toxicity
2371,3654,male,0,30-45,hs,toxicity
2372,2231,female,0,30-45,bachelors,toxicity
2373,4144,female,0,18-30,bachelors,toxicity
2374,1882,male,0,18-30,bachelors,toxicity
2375,3112,female,1,45-60,hs,toxicity
2376,2576,male,0,18-30,masters,toxicity
2377,2925,male,0,30-45,professional,toxicity
2378,1676,male,1,30-45,masters,toxicity
2379,3660,female,1,18-30,hs,toxicity
2380,2975,female,0,,bachelors,toxicity
2381,2355,male,1,30-45,professional,toxicity
2382,2481,male,0,18-30,bachelors,toxicity
2383,2728,male,0,18-30,masters,toxicity
2384,1490,male,1,18-30,some,toxicity
2385,3872,male,0,30-45,professional,toxicity
2386,2512,male,0,18-30,professional,toxicity
2387,2054,male,0,18-30,some,toxicity
2388,251,male,0,18-30,bachelors,toxicity
2389,3919,male,1,30-45,hs,toxicity
2390,809,male,1,18-30,masters,toxicity
2391,2210,male,0,30-45,hs,toxicity
2392,1919,female,1,45-60,hs,toxicity
2393,3616,male,0,18-30,hs,toxicity
2394,1996,male,0,18-30,professional,toxicity
2395,2527,male,1,30-45,masters,toxicity
2396,3905,male,0,30-45,hs,toxicity
2397,2454,female,0,30-45,bachelors,toxicity
2398,1780,male,0,18-30,bachelors,toxicity
2399,2244,male,0,18-30,bachelors,toxicity
2400,736,male,0,30-45,professional,toxicity
2401,2462,male,0,18-30,bachelors,toxicity
2402,1710,male,0,18-30,masters,toxicity
2403,2305,female,0,30-45,bachelors,toxicity
2404,2510,male,0,30-45,professional,toxicity
2405,3929,male,0,30-45,bachelors,toxicity
2406,1129,male,0,18-30,hs,toxicity
2407,2595,female,0,,bachelors,toxicity
2408,944,male,0,30-45,masters,toxicity
2409,3668,male,0,30-45,bachelors,toxicity
2410,373,male,0,18-30,bachelors,toxicity
2411,3389,male,0,30-45,masters,toxicity
2412,2610,male,0,18-30,bachelors,toxicity
2413,3447,male,0,18-30,bachelors,toxicity
2414,2689,male,1,18-30,bachelors,toxicity
2415,2768,male,0,30-45,bachelors,toxicity
2416,3420,male,0,30-45,masters,toxicity
2417,3426,female,1,,masters,toxicity
2418,1001,female,0,18-30,masters,toxicity
2419,1285,male,0,18-30,bachelors,toxicity
2420,1440,male,0,18-30,masters,toxicity
2421,1571,female,0,30-45,hs,toxicity
2422,1133,male,0,18-30,bachelors,toxicity
2423,3886,female,0,30-45,hs,toxicity
2424,3964,male,0,30-45,masters,toxicity
2425,1476,male,0,18-30,hs,toxicity
2426,2240,male,0,30-45,professional,toxicity
2427,3847,female,1,18-30,professional,toxicity
2428,1295,female,0,18-30,masters,toxicity
2429,3282,female,0,30-45,bachelors,toxicity
2430,3675,female,1,30-45,bachelors,toxicity
2431,4175,male,0,30-45,bachelors,toxicity
2432,1482,male,0,18-30,hs,toxicity
2433,843,female,0,30-45,masters,toxicity
2434,2326,male,0,45-60,bachelors,toxicity
2435,810,female,0,30-45,hs,toxicity
2436,1060,male,0,30-45,hs,toxicity
2437,2175,male,0,30-45,bachelors,toxicity
2438,1625,male,1,30-45,professional,toxicity
2439,3930,male,0,18-30,bachelors,toxicity
2440,2729,female,0,18-30,bachelors,toxicity
2441,2821,female,0,30-45,bachelors,toxicity
2442,2660,female,0,18-30,hs,toxicity
2443,1526,male,0,18-30,masters,toxicity
2444,911,female,0,Over 60,hs,toxicity
2445,844,male,1,18-30,professional,toxicity
2446,4014,male,0,30-45,bachelors,toxicity
2447,2607,male,0,,hs,toxicity
2448,796,female,0,18-30,bachelors,toxicity
2449,1795,female,0,18-30,hs,toxicity
2450,2409,male,1,18-30,masters,toxicity
2451,2812,male,0,18-30,hs,toxicity
2452,955,male,0,18-30,bachelors,toxicity
2453,2686,female,0,30-45,bachelors,toxicity
2454,4180,female,1,18-30,bachelors,toxicity
2455,3869,female,0,18-30,bachelors,toxicity
2456,743,male,0,18-30,bachelors,toxicity
2457,2189,female,0,30-45,professional,toxicity
2458,604,male,0,18-30,bachelors,toxicity
2459,3965,female,0,18-30,bachelors,toxicity
2460,3334,male,0,30-45,masters,toxicity
2461,3419,female,1,,masters,toxicity
2462,1043,female,0,18-30,hs,toxicity
2463,2924,male,0,30-45,professional,toxicity
2464,2739,female,0,18-30,hs,toxicity
2465,223,male,0,18-30,professional,toxicity
2466,1213,male,0,18-30,bachelors,toxicity
2467,941,male,1,18-30,bachelors,toxicity
2468,1360,female,0,18-30,professional,toxicity
2469,817,male,0,30-45,bachelors,toxicity
2470,1428,male,0,30-45,bachelors,toxicity
2471,2856,male,0,30-45,masters,toxicity
2472,2119,male,0,45-60,masters,toxicity
2473,1433,male,0,18-30,bachelors,toxicity
2474,1227,male,0,18-30,masters,toxicity
2475,2122,female,0,18-30,bachelors,toxicity
2476,1180,male,0,18-30,bachelors,toxicity
2477,3994,male,0,30-45,professional,toxicity
2478,1485,male,0,18-30,professional,toxicity
2479,901,male,0,18-30,bachelors,toxicity
2480,1486,female,0,18-30,hs,toxicity
2481,2886,female,0,30-45,professional,toxicity
2482,1530,female,0,18-30,hs,toxicity
2483,2904,female,0,18-30,bachelors,toxicity
2484,3434,male,0,18-30,hs,toxicity
2485,3445,male,0,18-30,hs,toxicity
2486,1452,male,0,18-30,bachelors,toxicity
2487,2905,male,1,18-30,hs,toxicity
2488,2255,male,1,Under 18,bachelors,toxicity
2489,3705,male,0,30-45,masters,toxicity
2490,2265,male,0,30-45,professional,toxicity
2491,3995,female,0,18-30,hs,toxicity
2492,1109,male,0,18-30,hs,toxicity
2493,2457,female,0,30-45,hs,toxicity
2494,1108,male,0,18-30,hs,toxicity
2495,1534,female,0,18-30,bachelors,toxicity
2496,1897,male,0,18-30,hs,toxicity
2497,3076,female,0,18-30,bachelors,toxicity
2498,2040,female,0,,bachelors,toxicity
2499,3871,male,0,18-30,professional,toxicity
2500,3077,female,0,18-30,bachelors,toxicity
2501,2631,male,0,30-45,hs,toxicity
2502,3785,female,0,18-30,bachelors,toxicity
2503,1275,male,0,18-30,bachelors,toxicity
2504,2396,male,0,30-45,masters,toxicity
2505,3746,male,0,18-30,hs,toxicity
2506,1162,male,0,18-30,bachelors,toxicity
2507,2640,male,0,18-30,professional,toxicity
2508,3349,female,0,30-45,bachelors,toxicity
2509,3577,male,1,18-30,bachelors,toxicity
2510,890,male,0,18-30,hs,toxicity
2511,704,male,0,18-30,professional,toxicity
2512,162,female,1,18-30,bachelors,toxicity
2513,2654,female,0,30-45,hs,toxicity
2514,3710,female,1,18-30,hs,toxicity
2515,3163,male,0,18-30,masters,toxicity
2516,1835,male,1,18-30,bachelors,toxicity
2517,682,female,0,45-60,bachelors,toxicity
2518,3700,male,0,18-30,bachelors,toxicity
2519,4164,male,0,30-45,bachelors,toxicity
2520,3560,female,0,30-45,masters,toxicity
